r,g,value
WA,amd,2.9017810841
WA,oil,8.1703753917
WA,hos,12.0216599168
WA,rnt,6.6551233878
WA,pla,4.39075152
WA,fof,0.8479351837
WA,fin,2.8201518525
WA,tsv,28.8399589812
WA,nrs,2.8708263426
WA,sec,7.4031092022
WA,art,2.450077683
WA,mov,1.9987816051
WA,fpd,1.0915827184
WA,slg,14.2211536165
WA,pri,1.9062784657
WA,grd,1.5612759153
WA,pip,2.0217e-06
WA,sle,1.3354601129
WA,osv,11.1921489697
WA,trn,0.1210458599
WA,smn,0.0334782268
WA,fmt,6.3575451285
WA,pet,1.7013525346
WA,cep,4.2379095063
WA,wst,2.0405201667
WA,mot,7.1552546295
WA,adm,21.0827912737
WA,soc,3.1906572303
WA,alt,0.2570113856
WA,pmt,2.0299222151
WA,trk,0.8767602995
WA,fdd,4.6639232442
WA,wtt,0.1282838251
WA,wpd,1.4189892269
WA,wht,1.2330284447
WA,wrh,4.046795892
WA,ott,0.1443610552
WA,che,8.5300575212
WA,air,1.8560459459
WA,mmf,1.3696791182
WA,otr,4.3740325436
WA,min,1.2673251519
WV,ppd,0.3948342048
WV,res,2.9863225302
WV,com,1.4752591571
WV,amb,6.6376848242
WV,fbp,3.8244851979
WV,rec,0.5205041605
WV,con,7.5935189619
WV,agr,0.8873970972
WV,eec,0.2315588834
WV,fnd,2.2668479536
WV,pub,0.8604683345
WV,hou,7.7018988972
WV,ins,3.0051324074
WV,tex,0.1209698754
WV,leg,0.9011232755
WV,fen,0.1775367308
WV,uti,0.3209179249
WV,nmp,0.2415131829
WV,brd,1.8670826634
WV,bnk,2.8371115726
WV,ore,4.0225568841
WV,edu,1.6163718961
WV,ote,0.8209464348
WV,man,2.8302439683
WV,mch,0.7112325428
WV,dat,1.2889303476
WV,amd,0.3715027721
WV,oil,0.8765169254
WV,hos,5.8537591695
WV,rnt,1.3353940805
WV,pla,0.6141686216
WV,fof,0.1916143628
WV,fin,0.6454796857
WV,tsv,6.0892371459
WV,nrs,1.1892068563
WV,sec,1.792128706
WV,art,0.3312445528
WV,mov,0.2372836671
WV,fpd,0.1629693698
WV,slg,11.8658873734
WV,pri,0.1579479181
WV,grd,0.2477880625
WV,pip,0.0044207395
WV,sle,0.4607083402
WV,osv,2.4206792003
WV,trn,0.0317275056
WV,smn,0.3354393151
WV,fmt,1.0454863643
WV,pet,0.7101611784
WV,cep,0.4236588332
WV,wst,0.3662405625
WV,mot,2.2758900895
WV,adm,2.4731776829
WV,soc,1.4100552476
WV,alt,0.0521904004
WV,pmt,0.8867380028
WV,trk,0.172188656
WV,fdd,2.9910106536
WV,wtt,0.0247014449
WV,wpd,0.5271949875
WV,wht,0.2495065647
WV,wrh,0.4673612672
WV,ott,0.0462546063
WV,che,2.24320328
WV,air,0.3896866139
WV,mmf,0.3187939422
WV,otr,0.816459656
WV,min,0.1684755466
WI,ppd,2.4575510658
WI,res,10.9150922776
WI,com,4.3869163938
WI,amb,14.4286909979
WI,fbp,7.1322033107
WI,rec,2.0249529714
WI,con,19.406886392
WI,agr,5.5621996019
WI,eec,2.2747193473
WI,fnd,3.5744686426
WI,pub,3.6972285671
WI,hou,24.155202179
WI,ins,13.7525714727
WI,tex,0.614672058
WI,leg,3.7338178305
WI,fen,0.6788209453
WI,uti,3.8582891127
WI,nmp,0.8779655295
WI,brd,6.1534634954
WI,bnk,11.0860889825
WI,ore,15.227927986
WI,edu,4.5415193618
WI,ote,1.9410273325
WI,man,6.2558765705
WI,mch,5.971491936
WI,dat,4.2638965284
WI,amd,1.4913930986
WI,oil,0.6362896439
WI,hos,15.005866313
WI,rnt,5.0856712018
WI,pla,3.4334090524
WI,fof,1.2832012784
WI,fin,2.8200958625
WI,tsv,20.3668580651
WI,nrs,2.8770476978
WI,sec,5.7399623814
WI,art,1.323454795
WI,mov,0.9449137593
WI,fpd,0.7788947205
WI,slg,22.2038388767
WI,pri,0.5389996621
WI,grd,0.7302162942
WI,sle,1.8130589406
WI,osv,7.8955829448
WI,trn,0.1466042045
WI,smn,0.0138929014
WI,fmt,5.6441372312
WI,pet,5.3890109763
WI,cep,2.4515887572
WI,wst,1.2451280588
WI,mot,6.9783870282
WI,adm,10.2473323708
WI,soc,3.127937673
WI,alt,0.2000397187
WI,pmt,6.3558525605
WI,trk,0.6648527613
WI,fdd,5.9397992387
WI,wtt,0.1108332857
WI,wpd,1.912881968
WI,wht,1.1767584439
WI,wrh,1.7963907821
WI,ott,0.1354642285
WI,che,8.6100453574
WI,air,1.7100497787
WI,mmf,0.9762854894
WI,otr,4.0815834592
WI,min,0.7796257475
WY,ppd,0.1797730013
WY,res,1.2231481079
WY,com,0.7236338859
WY,amb,1.7698311857
WY,fbp,1.7908474778
WY,rec,0.2795076474
WY,con,3.7603724135
WY,agr,0.3171694723
WY,eec,0.1069314889
WY,fnd,0.8647345457
WY,pub,0.3409894363
WY,hou,2.8246573905
WY,ins,1.798833302
WY,tex,0.0594642566
WY,leg,0.3907970882
WY,fen,0.0858121588
WY,uti,0.1596355617
WY,nmp,0.1835193982
WY,brd,0.8211153441
WY,bnk,1.8887597135
WY,ore,1.6263113209
WY,edu,0.6202276843
WY,ote,0.3696258238
WY,man,1.5134485383
WY,mch,0.3346676193
WY,dat,0.6037913156
WY,amd,0.2048292269
WY,oil,2.005795414
WY,hos,1.8538818088
WY,rnt,0.8529143186
WY,pla,0.2866233024
WY,fof,0.0270731572
WY,fin,0.3787936799
WY,tsv,2.8832653076
WY,nrs,0.4212441934
WY,sec,1.3077921324
WY,art,0.1778037102
WY,mov,0.1195474355
WY,fpd,0.0917016159
WY,slg,3.8912096128
WY,pri,0.0730562906
WY,grd,0.1597930293
WY,pip,0.0023055941
WY,sle,0.1390617993
WY,osv,0.9171753957
WY,trn,0.0170604668
WY,smn,0.6289682857
WY,fmt,0.5396816517
WY,pet,0.5979178745
WY,cep,0.1759841523
WY,wst,0.2120854472
WY,mot,0.7854542498
WY,adm,1.2280061448
WY,soc,0.3927819399
WY,alt,0.0306182794
WY,pmt,0.1990389109
WY,trk,0.087173033
WY,fdd,1.3174417755
WY,wtt,0.0137421714
WY,wpd,0.3200452017
WY,wht,0.092070678
WY,wrh,0.1815671269
WY,ott,0.0138985095
WY,che,0.9383292191
WY,air,0.2578538327
WY,mmf,0.1277260274
WY,otr,0.4280607867
WY,min,0.1579371815
