r,g,h,value
NE,trk,hh5,0.018875798654055437
NE,wtt,hh1,0.007196219613402929
NE,wtt,hh2,0.007566363815874742
NE,wtt,hh3,0.00762950391278497
NE,wtt,hh4,0.007772877286364228
NE,wtt,hh5,0.007835450039752754
NE,wpd,hh1,0.009938952486853076
NE,wpd,hh2,0.010658981521447874
NE,wpd,hh3,0.010784877913298553
NE,wpd,hh4,0.011074399408416844
NE,wpd,hh5,0.011207034142917875
NE,wrh,hh1,0.0002887422831962824
NE,wrh,hh2,0.00028930989316468264
NE,wrh,hh3,0.00028940135447441066
NE,wrh,hh4,0.0002896029401310857
NE,wrh,hh5,0.0002896886984476024
NE,ott,hh1,0.011375542156092178
NE,ott,hh2,0.012328713824823338
NE,ott,hh3,0.012497518008272517
NE,ott,hh4,0.012888456143209572
NE,ott,hh5,0.013070942495644488
NE,che,hh1,0.08774489965714789
NE,che,hh2,0.2199864718361303
NE,che,hh3,0.2965372693234976
NE,che,hh4,1.0499616749678042
NE,che,hh5,2.492170093801692
NE,air,hh1,0.061837946574077256
NE,air,hh2,0.10631372707145413
NE,air,hh3,0.1204000090416826
NE,air,hh4,0.1735983181404183
NE,air,hh5,0.2200117774648258
NE,mmf,hh1,0.08049008578769955
NE,mmf,hh2,0.17673005409426798
NE,mmf,hh3,0.2210122839286392
NE,mmf,hh4,0.5269671036345538
NE,mmf,hh5,1.2546616481794928
NE,otr,hh1,0.021947011647251047
NE,otr,hh2,0.025796277069517662
NE,otr,hh3,0.026547952760398265
NE,otr,hh4,0.02839357561268473
NE,otr,hh5,0.029280848263556102
NE,min,hh1,0.0004047152599606999
NE,min,hh2,0.0004058312886741116
NE,min,hh3,0.00040601128766736824
NE,min,hh4,0.00040640819990771823
NE,min,hh5,0.00040657709201328656
NV,ppd,hh1,0.08383940328536496
NV,ppd,hh2,0.1146082259418545
NV,ppd,hh3,0.1207780597993765
NV,ppd,hh4,0.1547077635844232
NV,ppd,hh5,0.16289534681600337
NV,res,hh1,0.22457603792873287
NV,res,hh2,0.820708500832027
NV,res,hh3,1.058876400224597
NV,res,hh4,3.2281466902634413
NV,res,hh5,3.183548745032292
NV,amb,hh1,0.20185045988617492
NV,amb,hh2,0.6874462820356795
NV,amb,hh3,0.960859730389799
NV,amb,hh4,3.5598840402741008
NV,amb,hh5,4.184739788885012
NV,fbp,hh1,0.27524121912321614
NV,fbp,hh2,1.4040537404628715
NV,fbp,hh3,1.80536518806947
NV,fbp,hh4,5.1584069802918275
NV,fbp,hh5,5.053020351860276
NV,rec,hh1,0.13622818041690746
NV,rec,hh2,0.2425244318343878
NV,rec,hh3,0.27473000377923584
NV,rec,hh4,0.5871201856381525
NV,rec,hh5,0.7493825427134942
NV,agr,hh1,0.14395051226351743
NV,agr,hh2,0.269088517981698
NV,agr,hh3,0.3058851776033019
NV,agr,hh4,0.6634397675722009
NV,agr,hh5,0.7296917243037011
NV,eec,hh1,0.11190559277879217
NV,eec,hh2,0.1741564986908776
NV,eec,hh3,0.18938675902873037
NV,eec,hh4,0.2976194183367914
NV,eec,hh5,0.34138222620560865
NV,pub,hh1,0.13265803055179504
NV,pub,hh2,0.231334260793267
NV,pub,hh3,0.2582046896210869
NV,pub,hh4,0.49060166539659267
NV,pub,hh5,0.5429698628083097
NV,hou,hh1,0.8229136265205049
NV,hou,hh2,3.7145509656534585
NV,hou,hh3,3.982158850998608
NV,hou,hh4,8.52955276745033
NV,hou,hh5,6.636161717267847
NV,ins,hh1,0.1769057695122855
NV,ins,hh2,0.4275611585507105
NV,ins,hh3,0.5238018437385284
NV,ins,hh4,1.5997882702244384
NV,ins,hh5,1.7086781645030653
NV,tex,hh1,0.10239527737116612
NV,tex,hh2,0.15212348728148817
NV,tex,hh3,0.16352694694950665
NV,tex,hh4,0.23742599680090842
NV,tex,hh5,0.2662750595272573
NV,leg,hh1,0.09985853924160025
NV,leg,hh2,0.14656808193549534
NV,leg,hh3,0.15711968911731558
NV,leg,hh4,0.22409053775054769
NV,leg,hh5,0.25095957231409516
NV,fen,hh1,0.010646186932655769
NV,fen,hh2,0.011020719352676601
NV,fen,hh3,0.011071822107882573
NV,fen,hh4,0.011270169093779078
NV,fen,hh5,0.011293373015497765
NV,uti,hh1,0.17597551515393442
NV,uti,hh2,0.39785180549704163
NV,uti,hh3,0.44839470039446055
NV,uti,hh4,1.0333003811431318
NV,uti,hh5,0.8925509001313441
NV,nmp,hh1,0.04225843074321304
NV,nmp,hh2,0.04886784458586608
NV,nmp,hh3,0.049921581131313134
NV,nmp,hh4,0.05452282239362773
NV,nmp,hh5,0.05535796885481642
NV,brd,hh1,0.15765258137856974
NV,brd,hh2,0.32343503140049934
NV,brd,hh3,0.3751815465030563
NV,brd,hh4,0.9243366937608778
NV,brd,hh5,0.9657892403856623
NV,bnk,hh1,0.1818575044548565
NV,bnk,hh2,0.42586813655198913
NV,bnk,hh3,0.47962532810467223
NV,bnk,hh4,1.1208351693844936
NV,bnk,hh5,0.9505481423119082
NV,ore,hh1,0.01179974470583238
NV,ore,hh2,0.012261478150147442
NV,ore,hh3,0.012324994976190119
NV,ore,hh4,0.012572607798986614
NV,ore,hh5,0.012604777399994953
NV,edu,hh1,0.14967975476012407
NV,edu,hh2,0.2960294579590016
NV,edu,hh3,0.35285984811797755
NV,edu,hh4,1.0829889847619352
NV,edu,hh5,1.5981549820872973
NV,ote,hh1,0.0717778584824179
NV,ote,hh2,0.09326283538928987
NV,ote,hh3,0.0972184391641106
NV,ote,hh4,0.11719865002530536
NV,ote,hh5,0.12041154226365791
NV,mch,hh1,0.069220109379727
NV,mch,hh2,0.08892544156254936
NV,mch,hh3,0.09256618206436958
NV,mch,hh4,0.11081715650583536
NV,mch,hh5,0.1151469453224558
NV,dat,hh1,0.102308240566927
NV,dat,hh2,0.15230192351743735
NV,dat,hh3,0.16327341580623544
NV,dat,hh4,0.23247427493523173
NV,dat,hh5,0.24488436028840493
NV,amd,hh1,0.12333282384710036
NV,amd,hh2,0.20440986044476148
NV,amd,hh3,0.223064232957008
NV,amd,hh4,0.36521762866734186
NV,amd,hh5,0.36922086504379953
NV,hos,hh1,0.2018990341415264
NV,hos,hh2,0.6880570454873084
NV,hos,hh3,0.9618433065270228
NV,hos,hh4,3.5633538238671703
NV,hos,hh5,4.188761587137033
NV,rnt,hh1,0.10777218042283548
NV,rnt,hh2,0.16483861414743778
NV,rnt,hh3,0.17753454560561263
NV,rnt,hh4,0.26125717600289666
NV,rnt,hh5,0.272303743780839
NV,pla,hh1,0.10265827294253294
NV,pla,hh2,0.15300509998924103
NV,pla,hh3,0.16420289642069535
NV,pla,hh4,0.23532635064572027
NV,pla,hh5,0.25070779256944004
NV,fof,hh1,0.022038146857557568
NV,fof,hh2,0.02370949269500888
NV,fof,hh3,0.023948827094400656
NV,fof,hh4,0.02491260481576941
NV,fof,hh5,0.025027184984132648
NV,fin,hh1,0.14222126847299218
NV,fin,hh2,0.2605262527232239
NV,fin,hh3,0.2859132308446394
NV,fin,hh4,0.5222571529005386
NV,fin,hh5,0.490533174950963
NV,tsv,hh1,0.08811661947687204
NV,tsv,hh2,0.12270131506328823
NV,tsv,hh3,0.12986150998820473
NV,tsv,hh4,0.17065696980948092
NV,tsv,hh5,0.182240371199474
NV,nrs,hh1,0.13907018207687719
NV,nrs,hh2,0.2520383587209305
NV,nrs,hh3,0.2858209025277536
NV,nrs,hh4,0.6111003866982128
NV,nrs,hh5,0.7262858823178998
NV,sec,hh1,0.17375517792159956
NV,sec,hh2,0.38605653591927247
NV,sec,hh3,0.43312228281481585
NV,sec,hh4,0.9781575071505813
NV,sec,hh5,0.8451752542941842
NV,art,hh1,0.08635741269894957
NV,art,hh2,0.119358450230211
NV,art,hh3,0.1260809755413561
NV,art,hh4,0.16374176967592255
NV,art,hh5,0.17310893308281178
NV,mov,hh1,0.030110329130077808
NV,mov,hh2,0.03332109333827071
NV,mov,hh3,0.03380073112569334
NV,mov,hh4,0.03578982344983926
NV,mov,hh5,0.0360670544539994
NV,fpd,hh1,0.1258507746324855
NV,fpd,hh2,0.21054815768218416
NV,fpd,hh3,0.2343911880071953
NV,fpd,hh4,0.44198463365558843
NV,fpd,hh5,0.58092127250146
NV,pri,hh1,0.014179934167862415
NV,pri,hh2,0.014852643253576452
NV,pri,hh3,0.01494585272799854
NV,pri,hh4,0.015311620280079596
NV,pri,hh5,0.015355156712048413
NV,grd,hh1,0.05290508881752304
NV,grd,hh2,0.06372308936967899
NV,grd,hh3,0.06551910889697268
NV,grd,hh4,0.07371343160603473
NV,grd,hh5,0.0748358545023403
NV,sle,hh1,0.08832860866291976
NV,sle,hh2,0.12337486286209912
NV,sle,hh3,0.13022135292817888
NV,sle,hh4,0.16876141476519854
NV,sle,hh5,0.1725961381513229
NV,osv,hh1,0.17699931544995312
NV,osv,hh2,0.43572267048125735
NV,osv,hh3,0.5455423876350172
NV,osv,hh4,1.8002035407011756
NV,osv,hh5,2.0461843788535563
NV,trn,hh1,0.0014984368447581366
NV,trn,hh2,0.0015056254904049153
NV,trn,hh3,0.0015065699816361256
NV,trn,hh4,0.0015101391476597143
NV,trn,hh5,0.0015105470408222172
NV,fmt,hh1,0.07536534145950985
NV,fmt,hh2,0.09934888944182688
NV,fmt,hh3,0.1039214558303584
NV,fmt,hh4,0.12766498262253165
NV,fmt,hh5,0.1329926550797002
NV,pet,hh1,0.17671915767300703
NV,pet,hh2,0.41380678745891897
NV,pet,hh3,0.48546255606160105
NV,pet,hh4,1.2705017732191883
NV,pet,hh5,1.1923100196294354
NV,cep,hh1,0.13876001112036326
NV,cep,hh2,0.250983617846649
NV,cep,hh3,0.28455553688488633
NV,cep,hh4,0.6075761274398269
NV,cep,hh5,0.7256658006624368
NV,wst,hh1,0.05172054693705314
NV,wst,hh2,0.06201844070706106
NV,wst,hh3,0.06362731455878523
NV,wst,hh4,0.0710504799547359
NV,wst,hh5,0.07159769272220598
NV,mot,hh1,0.17126323350428516
NV,mot,hh2,0.39750440119471653
NV,mot,hh3,0.48663630066418667
NV,mot,hh4,1.5143714920460967
NV,mot,hh5,1.7087048031850371
NV,adm,hh1,0.07171139108725978
NV,adm,hh2,0.0930831948599057
NV,adm,hh3,0.09708500487878771
NV,adm,hh4,0.11743591922482716
NV,adm,hh5,0.12223546572382853
NV,soc,hh1,0.1375676282479174
NV,soc,hh2,0.24719474396091312
NV,soc,hh3,0.2819851049204267
NV,soc,hh4,0.6412431180255359
NV,soc,hh5,0.883872336554806
NV,alt,hh1,0.17075315060709664
NV,alt,hh2,0.39753814912331153
NV,alt,hh3,0.4908683577652572
NV,alt,hh4,1.587499626267944
NV,alt,hh5,1.854781940735527
NV,pmt,hh1,0.0019393718953370283
NV,pmt,hh2,0.0019514310293583495
NV,pmt,hh3,0.0019530190794342318
NV,pmt,hh4,0.001959028289782145
NV,pmt,hh5,0.0019597268312289686
NV,trk,hh1,0.025587820913183013
NV,trk,hh2,0.02786728519443709
NV,trk,hh3,0.028201672920799333
NV,trk,hh4,0.029567743819565753
NV,trk,hh5,0.029774258062650095
NV,wtt,hh1,0.011685044875164778
NV,wtt,hh2,0.01213799550940937
NV,wtt,hh3,0.012199791345637851
NV,wtt,hh4,0.012440651093808116
NV,wtt,hh5,0.012467265353338976
NV,wpd,hh1,0.019968866502663603
NV,wpd,hh2,0.021329850404319665
NV,wpd,hh3,0.02152407629942865
NV,wpd,hh4,0.022301507722239586
NV,wpd,hh5,0.022408022776709533
NV,wrh,hh1,0.0004486205675889494
NV,wrh,hh2,0.0004492626132570075
NV,wrh,hh3,0.00044934662393920547
NV,wrh,hh4,0.00044966317622199115
NV,wrh,hh5,0.0004496994154957258
NV,ott,hh1,0.020938198835729685
NV,ott,hh2,0.022439400520089633
NV,ott,hh3,0.022654801064090336
NV,ott,hh4,0.023520339495381744
NV,ott,hh5,0.023644672461117792
NV,che,hh1,0.18167728255235788
NV,che,hh2,0.4810083761718143
NV,che,hh3,0.6271208451637036
NV,che,hh4,2.278293859921279
NV,che,hh5,2.718520911765293
NV,air,hh1,0.11315527435522715
NV,air,hh2,0.17772533446646674
NV,air,hh3,0.19272568172424814
NV,air,hh4,0.29699109760861286
NV,air,hh5,0.3131966636288136
NV,mmf,hh1,0.15615354094090916
NV,mmf,hh2,0.3216393184149809
NV,mmf,hh3,0.3838078143166792
NV,mmf,hh4,1.128045353701627
NV,mmf,hh5,1.4366731755857984
NV,otr,hh1,0.03663599855390182
NV,otr,hh2,0.041511766147834805
NV,otr,hh3,0.0422548674162611
NV,otr,hh4,0.04541388680075279
NV,otr,hh5,0.045780296377032646
NV,min,hh1,0.000394692937669111
NV,min,hh2,0.000395189817747478
NV,min,hh3,0.0003952548148716514
NV,min,hh4,0.0003954996809987733
NV,min,hh5,0.0003955276305470332
NH,ppd,hh1,0.03839384462591017
NH,ppd,hh2,0.05560823716176556
NH,ppd,hh3,0.06033473412445788
NH,ppd,hh4,0.07745541901828583
NH,ppd,hh5,0.08941934244357766
NH,res,hh1,0.07237518208634265
NH,res,hh2,0.17670085338184846
NH,res,hh3,0.23666509956708237
NH,res,hh4,1.0872986215600624
NH,res,hh5,2.4412694697140433
NH,amb,hh1,0.0713954293449495
NH,amb,hh2,0.1736436656033027
NH,amb,hh3,0.2365826072972531
NH,amb,hh4,1.3702716636796266
NH,amb,hh5,4.04078377349362
NH,fbp,hh1,0.07832643380431932
NH,fbp,hh2,0.2232626776116289
NH,fbp,hh3,0.33039064082110814
NH,fbp,hh4,2.091778082583962
NH,fbp,hh5,4.267841113074231
NH,rec,hh1,0.05891906601427327
NH,rec,hh2,0.11191328321737222
NH,rec,hh3,0.13292983078158105
NH,rec,hh4,0.2644648762685247
NH,rec,hh5,0.5591060390618069
NH,agr,hh1,0.05955206697507944
NH,agr,hh2,0.11428657553219301
NH,agr,hh3,0.13613244922528245
NH,agr,hh4,0.2738247756530341
NH,agr,hh5,0.4943694429528633
NH,eec,hh1,0.044096600829291226
NH,eec,hh2,0.06838166172162718
NH,eec,hh3,0.07566927054728906
NH,eec,hh4,0.10486317686393319
NH,eec,hh5,0.13002839854787035
NH,pub,hh1,0.06006524455668426
NH,pub,hh2,0.11618984240782933
NH,pub,hh3,0.13888614215922154
NH,pub,hh4,0.28598167705261124
NH,pub,hh5,0.5456831906830536
NH,hou,hh1,0.09847428340720432
NH,hou,hh2,0.5011337289687181
NH,hou,hh3,0.8948491663202361
NH,hou,hh4,4.1173050427953415
NH,hou,hh5,5.674291106722881
NH,ins,hh1,0.06768265975490123
NH,ins,hh2,0.14966575413606084
NH,ins,hh3,0.19028071563442234
NH,ins,hh4,0.6231295148735727
NH,ins,hh5,1.5644984200142082
NH,tex,hh1,0.04632578040000201
NH,tex,hh2,0.07386986229378739
NH,tex,hh3,0.08244706097515747
NH,tex,hh4,0.11844981212087306
NH,tex,hh5,0.15373633461384378
NH,leg,hh1,0.05071212718998806
NH,leg,hh2,0.08562557925701694
NH,leg,hh3,0.09736588207545413
NH,leg,hh4,0.15222496776266958
NH,leg,hh5,0.2225983760521973
NH,fen,hh1,0.00696567753972741
NH,fen,hh2,0.007381144213282153
NH,fen,hh3,0.0074584955286955855
NH,fen,hh4,0.007663632980524814
NH,fen,hh5,0.00774959019893597
NH,uti,hh1,0.06440283198859731
NH,uti,hh2,0.13375934793999
NH,uti,hh3,0.16364227877028237
NH,uti,hh4,0.3930938675349581
NH,uti,hh5,0.6498573334389826
NH,nmp,hh1,0.02033317521288762
NH,nmp,hh2,0.024329053631154417
NH,nmp,hh3,0.025191856642185224
NH,nmp,hh4,0.02771935810594402
NH,nmp,hh5,0.02899304776531593
NH,brd,hh1,0.0655623313943512
NH,brd,hh2,0.13915473100913472
NH,brd,hh3,0.17307819322669585
NH,brd,hh4,0.472047251837345
NH,brd,hh5,1.0523452803081637
NH,bnk,hh1,0.06778026048127282
NH,bnk,hh2,0.14942509781180274
NH,bnk,hh3,0.18727748368635938
NH,bnk,hh4,0.5345407406464697
NH,bnk,hh5,0.9086700649028341
NH,ore,hh1,0.00556709715313423
NH,ore,hh2,0.005829314491003119
NH,ore,hh3,0.005877448487289341
NH,ore,hh4,0.006004016864543558
NH,ore,hh5,0.00605715335073163
NH,edu,hh1,0.06192973240614202
NH,edu,hh2,0.12363544436760417
NH,edu,hh3,0.15037592169476052
NH,edu,hh4,0.36231812780335193
NH,edu,hh5,1.2243989898247416
NH,ote,hh1,0.037102829510107745
NH,ote,hh2,0.05295050040728725
NH,ote,hh3,0.057216536220246285
NH,ote,hh4,0.07235780039374771
NH,ote,hh5,0.08200740656492156
NH,mch,hh1,0.03228423006397133
NH,mch,hh2,0.0436570028686758
NH,mch,hh3,0.04651841727172154
NH,mch,hh4,0.05602962713261721
NH,mch,hh5,0.06194236919212672
NH,dat,hh1,0.051562956777706746
NH,dat,hh2,0.08812811993601523
NH,dat,hh3,0.10057982960276655
NH,dat,hh4,0.15981643786184205
NH,dat,hh5,0.21996867498881445
NH,amd,hh1,0.05466596987794747
NH,amd,hh2,0.09761401625971583
NH,amd,hh3,0.1130088270168718
NH,amd,hh4,0.1929643217165794
NH,amd,hh5,0.26984252246825474
NH,hos,hh1,0.07140159486441672
NH,hos,hh2,0.17368851861695078
NH,hos,hh3,0.23667420030241634
NH,hos,hh4,1.3718130739355556
NH,hos,hh5,4.044709742990217
NH,rnt,hh1,0.04975293961600465
NH,rnt,hh2,0.08300228222107953
NH,rnt,hh3,0.0939468661748395
NH,rnt,hh4,0.14353242544095454
NH,rnt,hh5,0.18703824540425332
NH,pla,hh1,0.045775971415444996
NH,pla,hh2,0.07251009859969129
NH,pla,hh3,0.08074803410674324
NH,pla,hh4,0.11485309288972052
NH,pla,hh5,0.14304204476643087
NH,fof,hh1,0.008377926262047294
NH,fof,hh2,0.008986311560137307
NH,fof,hh3,0.009101244964421131
NH,fof,hh4,0.009408798572313953
NH,fof,hh5,0.009538965346941984
NH,fin,hh1,0.059908467960744526
NH,fin,hh2,0.11565779825776228
NH,fin,hh3,0.13749634533573454
NH,fin,hh4,0.2737353449494028
NH,fin,hh5,0.4084615596256871
NH,tsv,hh1,0.04659398380510979
NH,tsv,hh2,0.074556265729547
NH,tsv,hh3,0.08330167479255957
NH,tsv,hh4,0.12021127157387836
NH,tsv,hh5,0.15571681005309107
NH,nrs,hh1,0.06035163370227638
NH,nrs,hh2,0.11725574689588675
NH,nrs,hh3,0.14051153821559612
NH,nrs,hh4,0.295195339184937
NH,nrs,hh5,0.6237867257380855
NH,sec,hh1,0.06641621721807245
NH,sec,hh2,0.14284376585040706
NH,sec,hh3,0.177189511841245
NH,sec,hh4,0.4697033950281974
NH,sec,hh5,0.7912152442875443
NH,art,hh1,0.04186088198684648
NH,art,hh2,0.06316851859155759
NH,art,hh3,0.06933754423389858
NH,art,hh4,0.09302423150632146
NH,art,hh5,0.11139980547217719
NH,mov,hh1,0.019115372673504438
NH,mov,hh2,0.022606548691078313
NH,mov,hh3,0.02334945597498778
NH,mov,hh4,0.025502432238714373
NH,mov,hh5,0.026539380556549218
NH,fpd,hh1,0.053997942096269715
NH,fpd,hh2,0.09538276443022707
NH,fpd,hh3,0.11019208519898925
NH,fpd,hh4,0.1866136822545349
NH,fpd,hh5,0.312795763350874
NH,pri,hh1,0.007041140421109123
NH,pri,hh2,0.0074659305786514965
NH,pri,hh3,0.007545080739745926
NH,pri,hh4,0.0077550886131888324
NH,pri,hh5,0.007843231408197364
NH,grd,hh1,0.025283974737486493
NH,grd,hh2,0.031772577841997135
NH,grd,hh3,0.03326027734385638
NH,grd,hh4,0.03782524596481749
NH,grd,hh5,0.04015323030338058
NH,sle,hh1,0.046063697480646836
NH,sle,hh2,0.07325583872804976
NH,sle,hh3,0.08164938518395294
NH,sle,hh4,0.11655914678172562
NH,sle,hh5,0.1423223607043307
NH,osv,hh1,0.06883387969440583
NH,osv,hh2,0.15632559165858625
NH,osv,hh3,0.20244542242944336
NH,osv,hh4,0.7907711535428238
NH,osv,hh5,2.247909082886491
NH,trn,hh1,0.00076127884032433
NH,trn,hh2,0.0007659901610264359
NH,trn,hh3,0.0007668147164629226
NH,trn,hh4,0.0007689237961403509
NH,trn,hh5,0.0007697674725918643
NH,fmt,hh1,0.034873695149314606
NH,fmt,hh2,0.04852519358587686
NH,fmt,hh3,0.052086134650128076
NH,fmt,hh4,0.06433278744902332
NH,fmt,hh5,0.072197618688548
NH,pet,hh1,0.06599693667313886
NH,pet,hh2,0.14108771816673615
NH,pet,hh3,0.1755218865343832
NH,pet,hh4,0.47495525685384454
NH,pet,hh5,0.9273820131754907
NH,cep,hh1,0.054662313443447914
NH,cep,hh2,0.09752023015949003
NH,cep,hh3,0.11301944159545654
NH,cep,hh4,0.19420547824689752
NH,cep,hh5,0.302643788236811
NH,wst,hh1,0.02351263048448657
NH,wst,hh2,0.029027341938532868
NH,wst,hh3,0.030259774807369272
NH,wst,hh4,0.03397818953653156
NH,wst,hh5,0.03570882277563349
NH,mot,hh1,0.0669058004290691
NH,mot,hh2,0.1458773769543843
NH,mot,hh3,0.1844778351579532
NH,mot,hh4,0.5873498156570341
NH,mot,hh5,1.5971433057603341
NH,adm,hh1,0.04001847920090811
NH,adm,hh2,0.05907096249031129
NH,adm,hh3,0.06443320472176836
NH,adm,hh4,0.08438207197973639
NH,adm,hh5,0.09947579628566114
NH,soc,hh1,0.059887969884212286
NH,soc,hh2,0.11550187266477573
NH,soc,hh3,0.13816336182024053
NH,soc,hh4,0.2899703852694088
NH,soc,hh5,0.7426188111878476
NH,alt,hh1,0.06569035777228223
NH,alt,hh2,0.13998467722387145
NH,alt,hh3,0.17509744545554565
NH,alt,hh4,0.512355943973864
NH,alt,hh5,1.4257450841714845
NH,pmt,hh1,0.0009761358669266486
NH,pmt,hh2,0.000983895386175958
NH,pmt,hh3,0.0009852562810193702
NH,pmt,hh4,0.0009887413432093934
NH,pmt,hh5,0.0009901403820018148
NH,trk,hh1,0.012644477829451523
NH,trk,hh2,0.01408331284064455
NH,trk,hh3,0.014367890966399424
NH,trk,hh4,0.015152009896942932
NH,trk,hh5,0.015508216841736156
NH,wtt,hh1,0.005867475996492694
NH,wtt,hh2,0.00615952543812938
NH,wtt,hh3,0.006213276999000753
NH,wtt,hh4,0.006354868639828825
NH,wtt,hh5,0.006413214525194552
NH,wpd,hh1,0.009351740984879162
NH,wpd,hh2,0.010116170640582562
NH,wpd,hh3,0.010262100699587039
NH,wpd,hh4,0.010655134361714195
NH,wpd,hh5,0.010826076956432616
NH,wrh,hh1,0.0003103316399050867
NH,wrh,hh2,0.0003111116661098288
NH,wrh,hh3,0.0003112475918079192
NH,wrh,hh4,0.0003115944224856191
NH,wrh,hh5,0.00031173283269214923
NH,ott,hh1,0.009564168276912349
NH,ott,hh2,0.01036519210204047
NH,ott,hh3,0.010518455999238119
NH,ott,hh4,0.010931840280215396
NH,ott,hh5,0.011112986349277256
NH,che,hh1,0.06737573051810333
NH,che,hh2,0.14867527600485375
NH,che,hh3,0.18984632971322074
NH,che,hh4,0.6747379540035765
NH,che,hh5,2.0902884149963565
NH,air,hh1,0.049694616259049716
NH,air,hh2,0.08283538183503335
NH,air,hh3,0.09373953014012462
NH,air,hh4,0.14308777826365254
NH,air,hh5,0.18728712158994903
NH,mmf,hh1,0.0627619714975362
NH,mmf,hh2,0.12692287837935298
NH,mmf,hh3,0.1549337671607749
NH,mmf,hh4,0.37477485833033325
NH,mmf,hh5,1.0088157337001566
NH,otr,hh1,0.017858693156074162
NH,otr,hh2,0.02087049749205753
NH,otr,hh3,0.021501694632580618
NH,otr,hh4,0.023311520262330937
NH,otr,hh5,0.02414165805511064
NH,min,hh1,0.00022306137143608232
NH,min,hh2,0.00022346408690827527
NH,min,hh3,0.0002235342040490082
NH,min,hh4,0.0002237130318642346
NH,min,hh5,0.00022378431658287272
NJ,ppd,hh1,0.1645666619347907
NJ,ppd,hh2,0.22500826330810428
NJ,ppd,hh3,0.23076463663396768
NJ,ppd,hh4,0.36139874054375576
NJ,ppd,hh5,1.4919787936276498
NJ,res,hh1,0.7464066239880949
NJ,res,hh2,2.1204173818095313
NJ,res,hh3,2.131758125444955
NJ,res,hh4,5.543005179278974
NJ,res,hh5,14.05407533647117
NJ,amb,hh1,0.4293190046138612
NJ,amb,hh2,1.809664986264794
NJ,amb,hh3,2.0110258442252507
NJ,amb,hh4,6.905178631211474
NJ,amb,hh5,25.769546904583763
NJ,fbp,hh1,1.3741322008210053
NJ,fbp,hh2,3.6162377920028272
NJ,fbp,hh3,3.6185576671210007
NJ,fbp,hh4,8.985239144874951
NJ,fbp,hh5,22.8236360763256
NJ,rec,hh1,0.18822217100748748
NJ,rec,hh2,0.2910177281965514
NJ,rec,hh3,0.3059949701164302
NJ,rec,hh4,0.7631246037058002
NJ,rec,hh5,5.233560395758066
NJ,agr,hh1,0.24940735807429182
NJ,agr,hh2,0.4343229850540703
NJ,agr,hh3,0.44984273968455535
NJ,agr,hh4,1.1403641331320393
NJ,agr,hh5,3.9588391934723686
NJ,eec,hh1,0.16459731322937357
NJ,eec,hh2,0.22701631150090285
NJ,eec,hh3,0.23367254985630334
NJ,eec,hh4,0.38397447213697666
NJ,eec,hh5,2.072916795040087
NJ,pub,hh1,0.25491122615220574
NJ,pub,hh2,0.46408640689131575
NJ,pub,hh3,0.48518805767015794
NJ,pub,hh4,1.3564562288527677
NJ,pub,hh5,5.0696557962027144
NJ,hou,hh1,6.901703855067389
NJ,hou,hh2,10.90291728199982
NJ,hou,hh3,9.956275193840996
NJ,hou,hh4,20.131047248872356
NJ,hou,hh5,33.78466613579141
NJ,ins,hh1,0.3893911156014359
NJ,ins,hh2,0.9983796308407418
NJ,ins,hh3,1.0391564753957598
NJ,ins,hh4,3.102990660639971
NJ,ins,hh5,9.211155402809464
NJ,tex,hh1,0.15908464123478938
NJ,tex,hh2,0.21814617120862942
NJ,tex,hh3,0.2250090573743111
NJ,tex,hh4,0.374753119704313
NJ,tex,hh5,2.5131384012395865
NJ,leg,hh1,0.15480900927501423
NJ,leg,hh2,0.21198911598800368
NJ,leg,hh3,0.21921445654115865
NJ,leg,hh4,0.3755089039383817
NJ,leg,hh5,3.087324848884821
NJ,fen,hh1,0.05229913624517347
NJ,fen,hh2,0.05700555925080085
NJ,fen,hh3,0.057269918948004955
NJ,fen,hh4,0.0618395341348272
NJ,fen,hh5,0.06753291781079841
NJ,uti,hh1,0.5891247251604171
NJ,uti,hh2,1.2886259011892864
NJ,uti,hh3,1.1858089837630836
NJ,uti,hh4,2.7424838776258853
NJ,uti,hh5,4.360103740540448
NJ,nmp,hh1,0.12147886870735983
NJ,nmp,hh2,0.1502632241161813
NJ,nmp,hh3,0.15247710913364795
NJ,nmp,hh4,0.19323424391957286
NJ,nmp,hh5,0.35726140100847903
NJ,brd,hh1,0.3936498039216454
NJ,brd,hh2,0.9557870265570081
NJ,brd,hh3,0.9788666945080694
NJ,brd,hh4,2.777597581811584
NJ,brd,hh5,7.550344069938238
NJ,bnk,hh1,0.6273609317929836
NJ,bnk,hh2,1.3627236530950466
NJ,bnk,hh3,1.243830773943844
NJ,bnk,hh4,2.8490475698729756
NJ,bnk,hh5,4.411946358109807
NJ,ore,hh1,0.03882771366370488
NJ,ore,hh2,0.04135543236088719
NJ,ore,hh3,0.041499246205973436
NJ,ore,hh4,0.043817799071019035
NJ,ore,hh5,0.04679597237437168
NJ,edu,hh1,0.16816222523821242
NJ,edu,hh2,0.2724982232360545
NJ,edu,hh3,0.2953322208077332
NJ,edu,hh4,1.1537458739290003
NJ,edu,hh5,10.506716758870796
NJ,ote,hh1,0.1433212111070764
NJ,ote,hh2,0.18534172422028
NJ,ote,hh3,0.1883421929355915
NJ,ote,hh4,0.25570896066582105
NJ,ote,hh5,0.4927335649063001
