r,s,g,value
NJ,fen,ins,0.32201763587809434
NJ,fen,fen,1.9704741434064255
NJ,fen,uti,0.60514716612658
NJ,fen,ore,0.020135163697557
NJ,fen,mov,0.00012561107017727277
NJ,fen,gmt,0.07117123395695851
NJ,fen,ott,0.00125257951628259
NJ,uti,com,0.012876086689137967
NJ,uti,con,0.09750036881937287
NJ,uti,uti,17.963694995798253
NJ,uti,oil,0.0033627532476467686
NJ,uti,tsv,0.040508927297105354
NJ,uti,pip,0.10534166443997828
NJ,uti,sle,0.16090813419977315
NJ,uti,wst,0.00022393490841059562
NJ,uti,wht,0.053058684802566904
NJ,uti,ott,0.033175167120931055
NJ,nmp,ppd,0.0007321081077911255
NJ,nmp,com,0.000818762458158765
NJ,nmp,con,0.02563411049072236
NJ,nmp,eec,0.0016222551711395834
NJ,nmp,tex,0.0005945552701051841
NJ,nmp,nmp,3.6386562040869936
NJ,nmp,ote,2.6732218321692512e-05
NJ,nmp,mch,0.00023573636059075225
NJ,nmp,pla,0.00462531303846752
NJ,nmp,tsv,0.022798183138922717
NJ,nmp,fpd,0.002757774532935996
NJ,nmp,fmt,0.0007567581115412727
NJ,nmp,pet,0.0032437979260864715
NJ,nmp,mot,0.0005036182710329683
NJ,nmp,alt,0.001967805872997671
NJ,nmp,pmt,2.9890299078447622e-05
NJ,nmp,wpd,0.0005166921346783305
NJ,nmp,wht,0.0348020560361462
NJ,nmp,che,0.004857133561001037
NJ,nmp,mmf,0.0005434449500007087
NJ,nmp,min,0.016774032617292947
NJ,brd,com,0.092530196940304
NJ,brd,con,0.034767655453993705
NJ,brd,brd,22.40596968708941
NJ,brd,dat,0.00020570470067084553
NJ,brd,rnt,0.27491661814196533
NJ,brd,tsv,3.560211245224387
NJ,brd,mov,0.03889397524928167
NJ,brd,osv,0.022713507098011187
NJ,brd,wht,0.003664884226538292
NJ,brd,ott,0.11566725986218433
NJ,bnk,com,0.03803357310281211
NJ,bnk,con,5.935108794898028e-05
NJ,bnk,bnk,16.61919552284125
NJ,bnk,rnt,0.945175429476262
NJ,bnk,tsv,0.0744426220930644
NJ,bnk,sec,0.5339970510912431
NJ,ore,com,0.00990257262248277
NJ,ore,con,0.013659868544606435
NJ,ore,ins,0.01417448841651971
NJ,ore,bnk,0.0697369480020457
NJ,ore,ore,56.627265877298065
NJ,ore,amd,0.0027335348025919193
NJ,ore,tsv,0.03153016832748178
NJ,ore,osv,0.010187573726311336
NJ,edu,res,0.15408262558799907
NJ,edu,com,0.14297493129180322
NJ,edu,con,0.01620728316181201
NJ,edu,ins,0.0037612018133332684
NJ,edu,ore,0.002661385531560187
NJ,edu,edu,9.141323825311106
NJ,edu,amd,0.5246333279725128
NJ,edu,tsv,1.0591517171216749
NJ,edu,art,0.05028725746209922
NJ,edu,osv,0.0005197904551145777
NJ,edu,ott,0.020084817862062218
NJ,ote,com,0.0013659125374832605
NJ,ote,con,0.0024611437486381097
NJ,ote,eec,0.0011516410030788912
NJ,ote,ote,0.7272808004818112
NJ,ote,mch,0.001846839558442981
NJ,ote,pla,0.0006106185522929844
NJ,ote,tsv,0.04527701694459674
NJ,ote,fmt,0.00010592766787330728
NJ,ote,cep,0.0012686421970414348
NJ,ote,mot,0.013275707063516494
NJ,ote,pmt,3.2019312632254173e-06
NJ,ote,wht,0.002730343465062033
NJ,ote,che,7.252944343591422e-05
NJ,ote,mmf,1.3819663021955404e-05
NJ,man,com,0.6547704283263742
NJ,man,con,0.003895987107130403
NJ,man,man,30.222590605961592
NJ,man,tsv,0.29831521364160196
NJ,mch,com,0.006548415226677403
NJ,mch,con,0.008677468880827585
NJ,mch,eec,0.014430811365041657
NJ,mch,nmp,0.002308043760739778
NJ,mch,ote,0.0023172498446774456
NJ,mch,mch,4.692560813704462
NJ,mch,rnt,0.0001410146901646084
NJ,mch,pla,0.0009310430068302214
NJ,mch,tsv,0.13940857138052382
NJ,mch,fpd,7.487195563175997e-05
NJ,mch,smn,2.5633284622049606e-05
NJ,mch,fmt,0.022630033705385195
NJ,mch,cep,0.006586211891340552
NJ,mch,mot,0.011449701352753696
NJ,mch,alt,1.2373237419245139e-05
NJ,mch,pmt,0.0003621635890806917
NJ,mch,wht,0.05783795549255446
NJ,mch,che,0.0010494901566446555
NJ,mch,mmf,0.0006766015086203808
NJ,dat,com,0.5158540392652756
NJ,dat,con,0.019156943278711952
NJ,dat,pub,0.4698014024456914
NJ,dat,brd,0.07803954366583365
NJ,dat,edu,0.003481032929702361
NJ,dat,dat,8.393657256588423
NJ,dat,rnt,0.0006657580830430323
NJ,dat,tsv,5.982958133598792
NJ,dat,osv,0.003053482245561904
NJ,dat,cep,0.018721715951546754
NJ,dat,adm,0.0019080520492952965
NJ,dat,wht,0.11085615011373604
NJ,dat,ott,0.003937332811936686
NJ,amd,res,0.823046346123011
NJ,amd,com,0.0018912431462437822
NJ,amd,rec,0.6434094870982983
NJ,amd,con,0.02545322195752739
NJ,amd,fbt,0.004661066288103314
NJ,amd,brd,0.0029484939429660108
NJ,amd,ore,0.021640195017437
NJ,amd,amd,3.814521788787764
NJ,amd,rnt,0.018831695844695677
NJ,amd,tsv,9.804683945775076e-05
NJ,amd,art,0.018303750727594617
NJ,amd,osv,0.03685479569009214
NJ,amd,mvt,7.104547466494954e-05
NJ,amd,gmt,0.009403646410256214
NJ,amd,ott,0.014905787045914335
NJ,oil,com,9.369039411359169e-06
NJ,oil,con,3.137756407371919e-05
NJ,oil,mch,1.7675787844589544e-05
NJ,oil,oil,0.02811709017802649
NJ,oil,tsv,3.458319863190527e-05
NJ,oil,smn,0.001398719225018308
NJ,oil,pet,0.0036621306917060336
NJ,oil,wht,0.0001245921990790561
NJ,oil,che,2.319466217394076e-05
NJ,oil,min,4.674294542987822e-06
NJ,hos,res,0.05276702569928252
NJ,hos,com,0.0851122318448607
NJ,hos,amb,0.07985510676323844
NJ,hos,con,0.036810391888958814
NJ,hos,hos,30.25826122040929
NJ,hos,rnt,0.00492996465980329
NJ,hos,tsv,0.2667459863145416
NJ,hos,ott,0.04808924539852254
NJ,rnt,com,0.004300085483682664
NJ,rnt,con,0.002149239621318976
NJ,rnt,ins,0.018225750977926367
NJ,rnt,bnk,0.0021102470339240307
NJ,rnt,ore,0.03299442870344311
NJ,rnt,edu,8.20258035096963e-05
NJ,rnt,rnt,12.762518449602089
NJ,rnt,tsv,0.008062552430649694
NJ,rnt,sec,0.0025490566066776804
NJ,rnt,osv,0.03276699795953911
NJ,rnt,mvt,0.014632512356622279
NJ,rnt,trk,0.033086574548713873
NJ,rnt,gmt,0.080353306402507
NJ,rnt,ott,0.007505491016859444
NJ,pla,ppd,0.015031654205413629
NJ,pla,com,0.0037279108043094273
NJ,pla,con,0.002704693850453091
NJ,pla,eec,0.007531573292849806
NJ,pla,tex,0.022609664085995546
NJ,pla,nmp,0.0019516276977391968
NJ,pla,ote,0.002098421386740961
NJ,pla,mch,0.007954867264657401
NJ,pla,pla,5.374919125334094
NJ,pla,tsv,0.03718005813238116
NJ,pla,fpd,0.004986778113029823
NJ,pla,pri,0.0009000140084737247
NJ,pla,fmt,0.010511746039605164
NJ,pla,pet,4.182579980102749e-05
NJ,pla,cep,0.0037542576724677217
NJ,pla,mot,0.024149945404133524
NJ,pla,pmt,0.00014219726303222412
NJ,pla,wpd,0.004097190293182194
NJ,pla,wht,0.04035125196893914
NJ,pla,che,0.036962170102464685
NJ,pla,mmf,0.029118738542908355
NJ,fof,con,0.005618984646749267
NJ,fof,agr,0.00021556307226127465
NJ,fof,fof,0.4732451908325361
NJ,fin,com,0.00016998910296768345
NJ,fin,fin,2.296773045349524
NJ,fin,tsv,0.00016962089691343528
NJ,tsv,com,0.5640042084800901
NJ,tsv,con,0.02575926896097118
NJ,tsv,dat,2.863377277707511
NJ,tsv,rnt,0.0014529240678217293
NJ,tsv,tsv,67.86830794930704
NJ,tsv,sec,0.023761136895043708
NJ,tsv,pri,0.00039320740432821746
NJ,tsv,osv,0.099695910351418
NJ,tsv,adm,0.06421901986015456
NJ,tsv,gmt,0.02299950327067707
NJ,tsv,ott,0.0909881219395659
NJ,nrs,res,0.013694840079056358
NJ,nrs,com,0.0009927466743032771
NJ,nrs,amb,0.0006995516687615889
NJ,nrs,con,0.0015101762589971555
NJ,nrs,ore,0.0049583198646739575
NJ,nrs,tsv,0.0007120482989096664
NJ,nrs,nrs,7.918558386928351
NJ,nrs,soc,0.017834109498763538
NJ,nrs,ott,0.0005691999462493058
NJ,sec,com,0.03108283099169182
NJ,sec,con,2.919426056886092e-05
NJ,sec,ins,0.12311487261337056
NJ,sec,bnk,0.7873680273133832
NJ,sec,tsv,0.06210882471485516
NJ,sec,sec,21.638717454170155
NJ,art,res,0.07979874971224427
NJ,art,com,0.0033258108830062083
NJ,art,rec,0.06175553426257542
NJ,art,con,0.013345007267012645
NJ,art,ore,0.026176035661995074
NJ,art,edu,0.006791681354070379
NJ,art,amd,0.00019711367924871905
NJ,art,rnt,0.03638615156541319
NJ,art,tsv,0.18675386689211734
NJ,art,art,4.194543361352791
NJ,art,osv,0.00817452895743525
NJ,art,ott,0.02775505339241426
NJ,mov,com,0.008063054730396785
NJ,mov,rec,0.0011296293936496776
NJ,mov,con,0.0012263583574005585
NJ,mov,ore,0.0013267671422934279
NJ,mov,rnt,0.0009866956570193295
NJ,mov,tsv,0.042211452527448005
NJ,mov,mov,2.5178167031582
NJ,mov,cep,0.00010833439009817555
NJ,mov,wht,3.026296147079625e-05
NJ,mov,ott,0.0017503105323623679
NJ,fpd,ppd,1.9693394978447192e-05
NJ,fpd,com,0.001332588542244534
NJ,fpd,con,0.008239855077830543
NJ,fpd,eec,0.0005123601460104787
NJ,fpd,tex,0.001382486818452623
NJ,fpd,nmp,0.0006829900273939351
NJ,fpd,mch,0.0008087895537472078
NJ,fpd,pla,0.00019571906639522841
NJ,fpd,tsv,0.005458244667753216
NJ,fpd,fpd,1.4025135141860348
NJ,fpd,pri,9.715509767176515e-05
NJ,fpd,fmt,0.004009382667629359
NJ,fpd,cep,0.00019700205060657744
NJ,fpd,alt,3.850689896986955e-05
NJ,fpd,pmt,0.0004720122120408831
NJ,fpd,wpd,0.010333268222874732
NJ,fpd,wht,0.01575784522615761
NJ,fpd,che,0.00017700913528323372
NJ,fpd,mmf,0.002261135728356039
NJ,slg,ppd,0.010019353898125779
NJ,slg,res,0.20589206470152935
NJ,slg,com,0.0706431930268349
NJ,slg,amb,0.5152076228601802
NJ,slg,fbp,0.04732337301382805
NJ,slg,rec,0.036060417317027554
NJ,slg,con,0.31451047039515984
NJ,slg,agr,0.008752437048604027
NJ,slg,pub,0.008674373803788224
NJ,slg,uti,0.01942529995079422
NJ,slg,edu,1.5591302806623364
NJ,slg,dat,0.037765361622558086
NJ,slg,amd,0.1636144401697772
NJ,slg,hos,3.508755637899453
NJ,slg,fof,0.04423258798399083
NJ,slg,fin,0.5009429170591875
NJ,slg,tsv,0.8715927751988445
NJ,slg,art,0.048172458786765134
NJ,slg,mov,1.399432574564893e-05
NJ,slg,slg,30.607270667494255
NJ,slg,pri,0.02686653093647712
NJ,slg,osv,0.01866838464032251
NJ,slg,wst,0.21252470323105707
NJ,slg,adm,0.13516198988681916
NJ,slg,soc,0.05749753116202072
NJ,slg,alt,0.01909992000036097
NJ,slg,wpd,0.0032993782729974514
NJ,slg,che,0.0016817658428465035
NJ,slg,mmf,0.01810828017047338
NJ,slg,min,0.010853348811754558
NJ,pri,ppd,0.025061203214303836
NJ,pri,com,0.008632731492364635
NJ,pri,con,0.0007077817975355787
NJ,pri,eec,0.0004567352713414396
NJ,pri,tex,0.022975883660428863
NJ,pri,mch,0.0034498312985299356
NJ,pri,pla,0.008165325846254123
NJ,pri,tsv,0.6025818589068751
NJ,pri,fpd,0.00073635453514593
NJ,pri,pri,2.454834281416012
NJ,pri,fmt,0.005010772922820112
NJ,pri,cep,0.0004150881169040446
NJ,pri,adm,0.011362809979861678
NJ,pri,alt,0.00024341037197274512
NJ,pri,wpd,0.0006970675305281627
NJ,pri,wht,0.02139178222729295
NJ,pri,mmf,0.028011314571271036
NJ,grd,com,0.0009611476195763766
NJ,grd,tsv,0.004036506489727428
NJ,grd,grd,3.132762559939905
NJ,grd,otr,0.0002402815988829281
NJ,pip,com,8.72600683434639e-05
NJ,pip,con,0.0006316275786993806
NJ,pip,uti,0.0013052018980128227
NJ,pip,tsv,0.0021396767100376433
NJ,pip,pip,0.3627455196970581
NJ,sle,rec,0.6721194940696403
NJ,sle,hou,0.4878567825123641
NJ,sle,fbt,0.095042776893525
NJ,sle,ins,0.00701665292243522
NJ,sle,uti,2.1663361510795407
NJ,sle,bnk,0.00034380144179145647
NJ,sle,ore,0.3730062465024752
NJ,sle,art,0.002085485634046752
NJ,sle,grd,0.3394132002984766
NJ,sle,sle,1.6220319882041705
NJ,sle,osv,0.04361217840927649
NJ,sle,trn,0.0018363411724390385
NJ,sle,wtt,0.0059839772194504115
NJ,sle,otr,0.21830748737235162
NJ,osv,res,0.06436146940373577
NJ,osv,com,0.026256584128215688
NJ,osv,con,0.011085802518423516
NJ,osv,ore,0.03739983959715995
NJ,osv,edu,0.00016250274776114418
NJ,osv,dat,0.018711894708340806
NJ,osv,rnt,0.009138562275280027
NJ,osv,tsv,0.02652359466560861
NJ,osv,osv,18.416637796086896
NJ,osv,mvt,0.035839164113826844
NJ,osv,gmt,0.003913555532849861
NJ,osv,wht,0.012093529342283556
NJ,osv,ott,0.08862006404471857
NJ,trn,com,0.0012709997257709116
NJ,trn,con,0.0011240987928431232
NJ,trn,rnt,0.004278119573829983
NJ,trn,tsv,0.004179076225005289
NJ,trn,trn,0.5943698717691674
NJ,smn,com,2.3322242424338014e-05
NJ,smn,con,0.004092830107299598
NJ,smn,oil,0.00014020193313325158
NJ,smn,tsv,9.955598894322698e-05
NJ,smn,smn,0.04449316579978987
NJ,smn,fmt,0.0008281561841722556
NJ,smn,pet,7.762383297424707e-05
NJ,smn,wht,0.00013041861546058715
NJ,fmt,com,0.004896911618777569
NJ,fmt,con,0.03681367849753619
NJ,fmt,eec,0.003412578390191585
NJ,fmt,tex,0.001708327587552703
NJ,fmt,nmp,0.0032575445090598618
NJ,fmt,ote,0.00245470047514131
NJ,fmt,mch,0.043751521335244827
NJ,fmt,pla,0.010653127399924332
NJ,fmt,tsv,0.07077089848081877
NJ,fmt,fpd,0.0008139394292448844
NJ,fmt,pri,0.0009353151150292193
NJ,fmt,osv,0.006595222161258511
NJ,fmt,fmt,5.601047687293989
NJ,fmt,pet,4.627476573534955e-05
NJ,fmt,cep,0.005522691145498821
NJ,fmt,mot,0.012821128930388767
NJ,fmt,alt,1.4946150132884481e-05
NJ,fmt,pmt,0.06378585403030228
NJ,fmt,wpd,0.003475016040303539
NJ,fmt,wht,0.050394785845345735
NJ,fmt,che,0.0004887245315565418
NJ,fmt,mmf,0.007082919631819914
NJ,pet,com,0.000989762016107356
NJ,pet,con,0.006955545592170508
NJ,pet,eec,0.00019607302675226084
NJ,pet,nmp,0.0044157870186270955
NJ,pet,oil,2.479351223036662e-05
NJ,pet,tsv,0.013530764948473042
NJ,pet,pet,13.892415628210927
NJ,pet,pmt,0.0033955809895896455
NJ,pet,wht,0.3004690311838822
NJ,pet,che,0.7921245722033882
NJ,pet,min,0.0011257640155582084
NJ,mvt,com,0.0029560644869546615
NJ,mvt,rec,0.004048858217249703
NJ,mvt,con,0.0002499452318519358
NJ,mvt,bnk,0.1405053666294805
NJ,mvt,rnt,0.005736417679162764
NJ,mvt,tsv,0.00015691356480645414
NJ,mvt,osv,1.8836223776747998
NJ,mvt,mvt,9.79990492621552
NJ,cep,com,0.023079984422564336
NJ,cep,con,0.0009784774101603145
NJ,cep,eec,0.008966951246267217
NJ,cep,tex,0.00028253006728249454
NJ,cep,nmp,0.0002165318161215163
NJ,cep,ote,0.009196497218954991
NJ,cep,mch,0.009549031830094937
NJ,cep,pla,0.0023055163175091193
NJ,cep,tsv,1.0010870550031183
NJ,cep,pri,1.658498910497617e-05
NJ,cep,fmt,0.0017113570254316931
NJ,cep,cep,5.275019669592599
NJ,cep,mot,0.00011931058652470345
NJ,cep,pmt,0.0009617785517969142
NJ,cep,wht,0.03371539309359383
NJ,cep,che,0.004365402649339535
NJ,cep,mmf,0.0286832144373142
NJ,wst,com,0.0008960548218147756
NJ,wst,con,3.5607966874398483e-05
NJ,wst,oil,0.01077309194276307
NJ,wst,rnt,0.005819783482153831
NJ,wst,tsv,0.007010323412726281
NJ,wst,wst,4.948370255173075
NJ,wst,ott,0.003356585103260035
NJ,wst,otr,0.021934794457829185
NJ,mot,com,0.0002770559263576094
NJ,mot,con,0.0006164368539168736
NJ,mot,eec,0.00014928644246930682
NJ,mot,tex,0.0005377724630867078
NJ,mot,ote,0.0052996864459911985
NJ,mot,mch,0.001485669298600074
NJ,mot,pla,9.918795867957977e-05
NJ,mot,tsv,0.017536652326831312
NJ,mot,fmt,0.0010716999176276069
NJ,mot,cep,6.035427279924058e-05
NJ,mot,mot,0.7148514837299216
NJ,mot,pmt,1.759670739706003e-05
NJ,mot,wht,0.002383676460385712
NJ,mot,che,2.191052638386224e-06
NJ,mot,mmf,9.768814520689556e-06
NJ,adm,com,0.5273611439732707
NJ,adm,con,0.05175917377756928
NJ,adm,ins,0.005831471659021993
NJ,adm,ore,0.010810528117628143
NJ,adm,edu,0.0009281604694387946
NJ,adm,rnt,0.008759925460249278
NJ,adm,tsv,1.874203384571823
NJ,adm,pri,0.06283273428426192
NJ,adm,wst,0.01814308813530342
NJ,adm,adm,41.79763169992942
NJ,adm,soc,0.009026023603700318
NJ,adm,ott,0.04168186484073196
NJ,soc,com,0.004063792887378639
NJ,soc,amb,0.00964401161611938
NJ,soc,con,0.005828808652889879
NJ,soc,tsv,0.0008503541838825241
NJ,soc,nrs,0.07071680955599906
NJ,soc,soc,8.713017072386474
NJ,soc,ott,0.0031992698686487057
NJ,alt,com,0.0003979302283850428
NJ,alt,fbp,0.01597680469249877
NJ,alt,con,4.1622390604423435e-05
NJ,alt,tex,0.004943937215464293
NJ,alt,nmp,0.0011101212330822882
NJ,alt,pla,4.123594894412723e-05
NJ,alt,tsv,0.004472880386951454
NJ,alt,pri,0.0002047235402234498
NJ,alt,alt,0.334102025671745
NJ,alt,wht,0.00740974830159069
NJ,alt,che,0.003604535641186621
NJ,alt,mmf,0.00043125116581844335
NJ,pmt,ppd,1.2850623682029689e-05
NJ,pmt,com,0.00047495959634285336
NJ,pmt,con,0.0016066972006250264
NJ,pmt,eec,0.0020641391742913864
NJ,pmt,tex,1.2667813724066228e-05
NJ,pmt,nmp,0.0007684333387299395
NJ,pmt,mch,0.001487363980595723
NJ,pmt,pla,6.375931664313975e-06
NJ,pmt,tsv,0.004328302087708902
NJ,pmt,fpd,1.2620582307653525e-05
NJ,pmt,fmt,0.008946483927194037
NJ,pmt,pet,0.005494060063125099
NJ,pmt,cep,6.429071542526556e-06
NJ,pmt,pmt,2.0768010806868027
NJ,pmt,wht,0.005753493136669761
NJ,pmt,che,0.0013534323026601139
NJ,trk,com,0.0028095885614792117
NJ,trk,con,0.001257727408602543
NJ,trk,rnt,0.012377499548606927
NJ,trk,tsv,0.015159253872365825
NJ,trk,wst,0.16370119727279372
NJ,trk,trk,12.846720404337104
NJ,trk,wrh,0.2342521702859258
NJ,trk,otr,0.7550177272000537
NJ,fdd,com,0.031185483113616186
NJ,fdd,con,4.645975733867996e-05
NJ,fdd,edu,0.004124718324810996
NJ,fdd,mch,4.637761776601259e-05
NJ,fdd,dat,0.00024966425573636825
NJ,fdd,hos,0.02633453697601766
NJ,fdd,tsv,0.4243358980847136
NJ,fdd,art,0.00035597721571175054
NJ,fdd,mov,0.0007385414809893519
NJ,fdd,fdd,11.297560488284338
NJ,fdd,mmf,3.053387273403024e-05
NJ,gmt,res,0.26882956625241505
NJ,gmt,fbp,0.07568886719646604
NJ,gmt,con,0.03680518236589176
NJ,gmt,tsv,3.1384941110041097e-05
NJ,gmt,osv,0.06787812443902815
NJ,gmt,gmt,6.661822819213189
NJ,wtt,com,0.0005573054161588714
NJ,wtt,rec,0.003347805494729107
NJ,wtt,con,3.690953449991721e-05
NJ,wtt,tsv,0.0022986643077251316
NJ,wtt,wtt,1.3536919443204738
NJ,wtt,otr,0.06037297320607504
NJ,wpd,ppd,9.419666818808584e-05
NJ,wpd,com,7.992154072246376e-05
NJ,wpd,con,0.0027146638203186606
NJ,wpd,nmp,0.0001866790119920004
NJ,wpd,pla,0.0004718334171203605
NJ,wpd,tsv,0.0009570599177134516
NJ,wpd,fpd,0.0035101730098611307
NJ,wpd,fmt,0.002312694102182929
NJ,wpd,wpd,0.5893076037923384
NJ,wpd,wht,0.005513460623850114
NJ,wpd,che,9.407831332201229e-05
NJ,wpd,mmf,0.00011561315381196497
NJ,wht,com,0.3137578781465204
NJ,wht,fbp,0.053992611708638956
NJ,wht,con,0.34782402455740474
NJ,wht,mch,4.183794882044275e-05
NJ,wht,rnt,0.5211375652599458
NJ,wht,fof,0.003613335211563653
NJ,wht,tsv,0.05055620461260695
NJ,wht,pip,0.003233558416059356
NJ,wht,osv,3.503222148082992
NJ,wht,mot,0.0028786620277181205
NJ,wht,adm,0.001089248701830868
NJ,wht,wht,87.05237497410147
NJ,wht,wrh,0.014519118505907543
NJ,wht,mmf,0.0002480162597217608
NJ,wht,otr,0.030413169299485742
NJ,wrh,com,0.00854116818010476
NJ,wrh,con,0.004687771192890765
NJ,wrh,tsv,0.046053820718288715
NJ,wrh,trk,0.017997569711986766
NJ,wrh,wrh,7.244337132930215
NJ,wrh,otr,0.09715897142355115
NJ,ott,res,0.6345665430384011
NJ,ott,com,0.06585468892477872
NJ,ott,amb,0.00027633201411583096
NJ,ott,rec,0.011505530219475193
NJ,ott,con,0.15225327776263117
NJ,ott,agr,0.0069063789535353925
NJ,ott,bnk,0.011234191169363958
NJ,ott,edu,0.00347001332541103
NJ,ott,rnt,0.03973458282392583
NJ,ott,tsv,0.3108396510347508
NJ,ott,mov,0.02393100201009419
NJ,ott,osv,0.5828130811043363
NJ,ott,adm,0.002394781854439087
NJ,ott,ott,37.533497058790694
NJ,ott,mmf,0.07540116600159444
NJ,che,ppd,0.006346518867355842
NJ,che,com,0.025310627310778155
NJ,che,fbp,0.655857160998859
NJ,che,con,0.008916221007583205
NJ,che,eec,0.005688366854044487
NJ,che,tex,0.00010911840445244213
NJ,che,nmp,0.006014574356696074
NJ,che,mch,0.008182208802358383
NJ,che,pla,0.14939298912549598
NJ,che,tsv,3.491887788527174
NJ,che,fmt,0.002533562499821589
NJ,che,pet,0.6016453777556452
NJ,che,cep,0.06685900083736755
NJ,che,mot,5.595452072915317e-05
NJ,che,alt,0.007658273516531136
NJ,che,pmt,0.00018942660817364897
NJ,che,wpd,0.0001635754724578169
NJ,che,wht,0.6133484686221421
NJ,che,che,43.26586681021844
NJ,che,mmf,0.0898990683658671
NJ,air,com,0.004850220454419562
NJ,air,amb,0.0025268311426601764
NJ,air,con,0.00124235558170595
NJ,air,rnt,0.01724194316929211
NJ,air,fof,0.026639747339511678
NJ,air,tsv,0.061107938763755025
NJ,air,air,6.3430334800398285
NJ,air,otr,0.04948604702249148
NJ,mmf,ppd,0.0025233854263070664
NJ,mmf,com,0.013262483363764425
NJ,mmf,fbp,0.0001700093111112573
NJ,mmf,con,0.027981921671224295
NJ,mmf,eec,0.002396781101195931
NJ,mmf,tex,0.004017258766473027
NJ,mmf,nmp,0.0014409045047224273
NJ,mmf,ote,0.0006557897650151193
NJ,mmf,mch,0.009511434877242387
NJ,mmf,pla,0.04059326698986062
NJ,mmf,tsv,0.637340552627928
NJ,mmf,fpd,0.009697328867925605
NJ,mmf,pri,0.01531776075321721
NJ,mmf,fmt,0.04144740725824905
NJ,mmf,cep,0.035512840058104914
NJ,mmf,mot,0.0019075778663636012
NJ,mmf,alt,0.07604912932009618
NJ,mmf,pmt,0.0004397168273481059
NJ,mmf,wpd,0.004395197421645911
NJ,mmf,wht,0.2502429367629464
NJ,mmf,che,0.0054248589138337815
NJ,mmf,mmf,6.222178184601172
NJ,otr,res,0.001329888921087719
NJ,otr,com,0.011435544227120882
NJ,otr,con,0.004396860516327606
NJ,otr,fbt,0.00039410928321120814
NJ,otr,rnt,0.00020542124649481188
NJ,otr,tsv,0.34503080572880945
NJ,otr,grd,0.01718344579097865
NJ,otr,osv,0.05389860071506601
NJ,otr,adm,0.00020349890336043074
NJ,otr,trk,0.03591069292704572
NJ,otr,wtt,0.014998405434022513
NJ,otr,wrh,0.0829574684046578
NJ,otr,air,0.0014367817432421044
NJ,otr,otr,14.009945510253436
NJ,min,com,1.3010163104413978e-05
NJ,min,con,0.08747748644315978
NJ,min,nmp,0.0014162736152738891
NJ,min,tsv,0.0002985901407771211
NJ,min,smn,0.0399305920510493
NJ,min,pet,0.000792399004406199
NJ,min,wht,0.0005225823356729959
NJ,min,che,0.01338905202689941
NJ,min,min,0.5828449210426614
NM,ppd,ppd,0.27578875795524876
NM,ppd,com,0.00012054344310301155
NM,ppd,con,0.00013993852961898375
NM,ppd,tex,0.0003282880657512231
NM,ppd,nmp,4.272963818690526e-05
NM,ppd,pla,0.0005928848000158961
NM,ppd,tsv,0.0012840399994901587
NM,ppd,pri,0.0004013264980258359
NM,ppd,cep,8.485448973200652e-05
NM,ppd,wpd,0.00029968180978049374
NM,ppd,wht,0.001558873769972809
NM,ppd,che,3.158727079696768e-05
NM,ppd,mmf,0.0006174606365371881
NM,res,res,4.505658354802029
NM,res,com,1.971846378014164e-05
NM,res,rec,0.009777714632805662
NM,res,con,0.0036887541903366447
NM,res,fbt,0.0022436280765134645
NM,res,amd,9.159960609335233e-05
NM,res,wht,0.00019122944928977084
NM,res,ott,0.007948459383013442
NM,com,com,1.0138654138262218
NM,com,con,1.6701904610704624e-05
NM,com,pub,0.027838045453235025
NM,com,brd,0.0003468755901688014
NM,com,edu,0.0008112556309961342
NM,com,dat,0.04368103293054992
NM,com,rnt,0.0002490464618360419
NM,com,tsv,0.020853370718046126
NM,com,osv,0.008744148419490028
NM,com,adm,0.012639516788200281
NM,com,wht,0.0002567580102876577
NM,com,ott,0.00262526530441161
NM,amb,res,0.0002070990502548882
NM,amb,com,0.0039127722685764
