r,g,h,value
UT,wrh,hh4,0.0003138400116123783
UT,wrh,hh5,0.00031390979526360103
UT,ott,hh1,0.008467759422915567
UT,ott,hh2,0.009085163160515525
UT,ott,hh3,0.009158103125067275
UT,ott,hh4,0.00930732082528071
UT,ott,hh5,0.009372896978309616
UT,che,hh1,0.08820226435128752
UT,che,hh2,0.3189894447020258
UT,che,hh3,0.4608246739173025
UT,che,hh4,1.536255502374742
UT,che,hh5,2.864547302567538
UT,air,hh1,0.06975232512287405
UT,air,hh2,0.15754077723539975
UT,air,hh3,0.18335358793770207
UT,air,hh4,0.28202267749713733
UT,air,hh5,0.3634019379799044
UT,mmf,hh1,0.07935552450029294
UT,mmf,hh2,0.21795997933413863
UT,mmf,hh3,0.2734595316762598
UT,mmf,hh4,0.5926423982706377
UT,mmf,hh5,1.1691659569729094
UT,otr,hh1,0.02362239803586261
UT,otr,hh2,0.02915365390667139
UT,otr,hh3,0.029922767219478816
UT,otr,hh4,0.031606666928590724
UT,otr,hh5,0.032354002780355766
UT,min,hh1,0.0006440307116117611
UT,min,hh2,0.0006473755962792442
UT,min,hh3,0.0006477419635334313
UT,min,hh4,0.0006484704087790031
UT,min,hh5,0.0006487684989089792
VT,ppd,hh1,0.01512474937009012
VT,ppd,hh2,0.016977197669388426
VT,ppd,hh3,0.017464522197654916
VT,ppd,hh4,0.018810159649832035
VT,ppd,hh5,0.01904970259634571
VT,res,hh1,0.06832951463730041
VT,res,hh2,0.13471745215219905
VT,res,hh3,0.17252981122792305
VT,res,hh4,0.5361946959699949
VT,res,hh5,0.6745754920784935
VT,amb,hh1,0.0715196548182647
VT,amb,hh2,0.1491422139858197
VT,amb,hh3,0.19905292028995403
VT,amb,hh4,0.8361076894672489
VT,amb,hh5,1.2565247186401796
VT,fbp,hh1,0.07425718114292759
VT,fbp,hh2,0.1611548795950973
VT,fbp,hh3,0.21863501959218598
VT,fbp,hh4,0.975138779464536
VT,fbp,hh5,1.2189409541690674
VT,rec,hh1,0.044851783462321396
VT,rec,hh2,0.06625875294287373
VT,rec,hh3,0.07438999868005615
VT,rec,hh4,0.10790387908766878
VT,rec,hh5,0.11811530793431915
VT,agr,hh1,0.04291325902696943
VT,agr,hh2,0.06211959711489709
VT,agr,hh3,0.0691819675340294
VT,agr,hh4,0.09707763159333818
VT,agr,hh5,0.10377105773381355
VT,eec,hh1,0.024250888407406024
VT,eec,hh2,0.02939267606893026
VT,eec,hh3,0.03088745292109183
VT,eec,hh4,0.03539310958849514
VT,eec,hh5,0.036307526127515005
VT,pub,hh1,0.03776286527794342
VT,pub,hh2,0.051887153151931625
VT,pub,hh3,0.05672904385720943
VT,pub,hh4,0.07417690304292648
VT,pub,hh5,0.07808133505791764
VT,hou,hh1,0.08551942408180252
VT,hou,hh2,0.22280446224524456
VT,hou,hh3,0.33076009770645354
VT,hou,hh4,1.8128020026412597
VT,hou,hh5,1.7609666497456014
VT,ins,hh1,0.05528215640808136
VT,ins,hh2,0.09180223399909801
VT,ins,hh3,0.10804901523142195
VT,ins,hh4,0.1958287239047818
VT,ins,hh5,0.2236847306518949
VT,tex,hh1,0.016391058444665884
VT,tex,hh2,0.018589171841964895
VT,tex,hh3,0.019175334491037616
VT,tex,hh4,0.02081198129959585
VT,tex,hh5,0.021114925005368716
VT,leg,hh1,0.02972585770563594
VT,leg,hh2,0.037836861439653806
VT,leg,hh3,0.04035413813097065
VT,leg,hh4,0.04844833314214952
VT,leg,hh5,0.05032617999056749
VT,fen,hh1,0.003327749071919118
VT,fen,hh2,0.003409574656607843
VT,fen,hh3,0.00342874355425155
VT,fen,hh4,0.0034772337624094578
VT,fen,hh5,0.003484884368087758
VT,uti,hh1,0.05163925604342498
VT,uti,hh2,0.08204309627624407
VT,uti,hh3,0.09454152708552035
VT,uti,hh4,0.15459464689865687
VT,uti,hh5,0.16688720504584786
VT,nmp,hh1,0.005936796470505944
VT,nmp,hh2,0.006202375514460021
VT,nmp,hh3,0.006266150804774798
VT,nmp,hh4,0.0064303243267078486
VT,nmp,hh5,0.006457320104483303
VT,brd,hh1,0.05586634054954488
VT,brd,hh2,0.09341174755494748
VT,brd,hh3,0.11024268515409286
VT,brd,hh4,0.2027798838897967
VT,brd,hh5,0.23087805211534276
VT,bnk,hh1,0.04817919772567484
VT,bnk,hh2,0.07366336687715341
VT,bnk,hh3,0.08361252450940394
VT,bnk,hh4,0.12746433726847867
VT,bnk,hh5,0.13610135232247364
VT,ore,hh1,0.0023857224948614407
VT,ore,hh2,0.002427485364171516
VT,ore,hh3,0.0024371860987028385
VT,ore,hh4,0.002461578579571086
VT,ore,hh5,0.002465443828238395
VT,edu,hh1,0.05655874221552945
VT,edu,hh2,0.09538697403749088
VT,edu,hh3,0.11327039091661584
VT,edu,hh4,0.21590661495872834
VT,edu,hh5,0.2721595134078079
VT,ote,hh1,0.015404754370930723
VT,ote,hh2,0.0173308367736984
VT,ote,hh3,0.01783873493273744
VT,ote,hh4,0.01924431671501148
VT,ote,hh5,0.019487711031504394
VT,mch,hh1,0.007888967421868058
VT,mch,hh2,0.008364960575194468
VT,mch,hh3,0.008481424395116987
VT,mch,hh4,0.008785363577983448
VT,mch,hh5,0.008836197368451322
VT,dat,hh1,0.015907929768122595
VT,dat,hh2,0.017970318432037547
VT,dat,hh3,0.018516906926037857
VT,dat,hh4,0.020036084560807264
VT,dat,hh5,0.020298047616862484
VT,amd,hh1,0.03934724303717629
VT,amd,hh2,0.05491200490146897
VT,amd,hh3,0.06033292854608348
VT,amd,hh4,0.08037064375041496
VT,amd,hh5,0.08437493627621925
VT,hos,hh1,0.07141758244401115
VT,hos,hh2,0.14866099082337952
VT,hos,hh3,0.19816614006755362
VT,hos,hh4,0.8257020148004801
VT,hos,hh5,1.2403513245798918
VT,rnt,hh1,0.027984139227071242
VT,rnt,hh2,0.035060699222968235
VT,rnt,hh3,0.0372037588305133
VT,rnt,hh4,0.043938457802630816
VT,rnt,hh5,0.04520613574598817
VT,pla,hh1,0.017838434890100053
VT,pla,hh2,0.020473241491634635
VT,pla,hh3,0.021186102526925023
VT,pla,hh4,0.02320171510305156
VT,pla,hh5,0.023559749300725605
VT,fof,hh1,0.0032101312034785415
VT,fof,hh2,0.0032862081729779203
VT,fof,hh3,0.003304010595622991
VT,fof,hh4,0.0033490099137748744
VT,fof,hh5,0.0033560976237402124
VT,fin,hh1,0.03708518634674485
VT,fin,hh2,0.050585373669225664
VT,fin,hh3,0.05512369864892246
VT,fin,hh4,0.07129724579076674
VT,fin,hh5,0.07422312335301555
VT,tsv,hh1,0.02276014366465646
VT,tsv,hh2,0.027231128868990633
VT,tsv,hh3,0.02850906666958532
VT,tsv,hh4,0.03230079635014543
VT,tsv,hh5,0.033055797989394835
VT,nrs,hh1,0.052049202527290825
VT,nrs,hh2,0.08323854615346274
VT,nrs,hh3,0.09646090079811616
VT,nrs,hh4,0.1614813567883532
VT,nrs,hh5,0.18403112471792563
VT,sec,hh1,0.042859954608618155
VT,sec,hh2,0.061946914743254144
VT,sec,hh3,0.06886716163844638
VT,sec,hh4,0.09612988530467229
VT,sec,hh5,0.10127498418242459
VT,art,hh1,0.02584721684525736
VT,art,hh2,0.031770661214474416
VT,art,hh3,0.03352432562625569
VT,art,hh4,0.03890369241255489
VT,art,hh5,0.04000099621924413
VT,mov,hh1,0.010619537163877512
VT,mov,hh2,0.011500554021967035
VT,mov,hh3,0.011721925126406331
VT,mov,hh4,0.012311380934949443
VT,mov,hh5,0.012410987120319975
VT,fpd,hh1,0.031350454918008565
VT,fpd,hh2,0.04050770509975407
VT,fpd,hh3,0.04340734266269685
VT,fpd,hh4,0.05293074768553088
VT,fpd,hh5,0.05521362357272662
VT,pri,hh1,0.002443393475240485
VT,pri,hh2,0.0024872188625339763
VT,pri,hh3,0.0024974026745213872
VT,pri,hh4,0.002523018246287518
VT,pri,hh5,0.0025270408359011074
VT,grd,hh1,0.01502117681977333
VT,grd,hh2,0.01684683987535816
VT,grd,hh3,0.017326281126358922
VT,grd,hh4,0.018648762646575452
VT,grd,hh5,0.018875659722457572
VT,sle,hh1,0.02690652627204767
VT,sle,hh2,0.03338516360546767
VT,sle,hh3,0.03532071723553928
VT,sle,hh4,0.04132657221963678
VT,sle,hh5,0.04241872267778256
VT,osv,hh1,0.06430953708243729
VT,osv,hh2,0.11985802700791415
VT,osv,hh3,0.1492836559179259
VT,osv,hh4,0.38285263507422146
VT,osv,hh5,0.5006213536887625
VT,trn,hh1,0.0005482153916258192
VT,trn,hh2,0.0005503910675439854
VT,trn,hh3,0.0005508880087851608
VT,trn,hh4,0.0005521233083055515
VT,trn,hh5,0.0005523150545538139
VT,fmt,hh1,0.011607231349400587
VT,fmt,hh2,0.012667954710626277
VT,fmt,hh3,0.012937153712126776
VT,fmt,hh4,0.01365948196583175
VT,fmt,hh5,0.013783692379882908
VT,pet,hh1,0.04808816733156378
VT,pet,hh2,0.07353227820880552
VT,pet,hh3,0.083552868370255
VT,pet,hh4,0.12769422845631528
VT,pet,hh5,0.13761775288523717
VT,cep,hh1,0.03672843607878381
VT,cep,hh2,0.04995559884688115
VT,cep,hh3,0.05443435799829282
VT,cep,hh4,0.07031776142167126
VT,cep,hh5,0.07401910187746975
VT,wst,hh1,0.010703982563438363
VT,wst,hh2,0.011599310727184255
VT,wst,hh3,0.011823940955417531
VT,wst,hh4,0.012422775444581053
VT,wst,hh5,0.012518205787554807
VT,mot,hh1,0.0594784050233774
VT,mot,hh2,0.10400072386096786
VT,mot,hh3,0.12540464766596882
VT,mot,hh4,0.26071242355288393
VT,mot,hh5,0.31532739760588036
VT,adm,hh1,0.020753252508221826
VT,adm,hh2,0.024407377333651704
VT,adm,hh3,0.025428739093834987
VT,adm,hh4,0.028398444562339177
VT,adm,hh5,0.028976221694771463
VT,soc,hh1,0.05044894930507779
VT,soc,hh2,0.07921921408510779
VT,soc,hh3,0.09115051108243939
VT,soc,hh4,0.1475237859985213
VT,soc,hh5,0.17019610707287317
VT,alt,hh1,0.052635005861364006
VT,alt,hh2,0.08474369868109698
VT,alt,hh3,0.09846192028331235
VT,alt,hh4,0.16695727935784796
VT,alt,hh5,0.18949456165441453
VT,pmt,hh1,0.00037954397787514727
VT,pmt,hh2,0.0003805855304721489
VT,pmt,hh3,0.00038082307427095855
VT,pmt,hh4,0.0003814129582694472
VT,pmt,hh5,0.00038150456828181685
VT,trk,hh1,0.004215522851136197
VT,trk,hh2,0.004347702050553011
VT,trk,hh3,0.004378931212730501
VT,trk,hh4,0.004458394969816641
VT,trk,hh5,0.004471226950243639
VT,wtt,hh1,0.007588348269572889
VT,wtt,hh2,0.008027719783030034
VT,wtt,hh3,0.008134796156444643
VT,wtt,hh4,0.008413631929416278
VT,wtt,hh5,0.008458069394009393
VT,wpd,hh1,0.002671057882839324
VT,wpd,hh2,0.002723518701654352
VT,wpd,hh3,0.0027357361502557786
VT,wpd,hh4,0.0027665124541738496
VT,wpd,hh5,0.0027713904587245413
VT,wrh,hh1,0.00010046431376966328
VT,wrh,hh2,0.00010053714172921334
VT,wrh,hh3,0.00010055370960170419
VT,wrh,hh4,0.00010059478226352527
VT,wrh,hh5,0.00010060114447135653
VT,ott,hh1,0.00245348990576434
VT,ott,hh2,0.002497681183092961
VT,ott,hh3,0.0025079524029431935
VT,ott,hh4,0.0025337905159179123
VT,ott,hh5,0.00253788765892389
VT,che,hh1,0.05840085382110221
VT,che,hh2,0.1007542223634506
VT,che,hh3,0.12077828137959082
VT,che,hh4,0.24255318696477068
VT,che,hh5,0.2948977915193395
VT,air,hh1,0.032313804314739764
VT,air,hh2,0.042131075690642436
VT,air,hh3,0.0452657577381203
VT,air,hh4,0.0556773128585395
VT,air,hh5,0.057764109527527696
VT,mmf,hh1,0.04203934439778297
VT,mmf,hh2,0.06030790741533176
VT,mmf,hh3,0.0669622716984028
VT,mmf,hh4,0.09284829568218296
VT,mmf,hh5,0.09971019299824828
VT,otr,hh1,0.0061318189873550725
VT,otr,hh2,0.006415555051577021
VT,otr,hh3,0.006483778562482216
VT,otr,hh4,0.006659621157737201
VT,otr,hh5,0.00668768570745002
VT,min,hh1,0.000162185735280409
VT,min,hh2,0.00016237562218611416
VT,min,hh3,0.00016241884400021363
VT,min,hh4,0.00016252603315492148
VT,min,hh5,0.00016254263934454188
VA,ppd,hh1,0.1751047591148409
VA,ppd,hh2,0.24382887203173206
VA,ppd,hh3,0.24306970298415703
VA,ppd,hh4,0.4831579682435379
VA,ppd,hh5,0.5616951243445142
VA,res,hh1,0.6872951521017003
VA,res,hh2,2.1562285577711275
VA,res,hh3,1.9574612542432377
VA,res,hh4,7.368463908307311
VA,res,hh5,7.051621913992178
VA,amb,hh1,0.4916010546041584
VA,amb,hh2,1.9552205791987436
VA,amb,hh3,1.9590910601133409
VA,amb,hh4,9.398533186063151
VA,amb,hh5,10.476070264007912
VA,fbp,hh1,1.0932155468248888
VA,fbp,hh2,3.3708100716032745
VA,fbp,hh3,3.0669886379511246
VA,fbp,hh4,11.119263883398611
VA,fbp,hh5,10.646360104918507
VA,rec,hh1,0.2485285947111287
VA,rec,hh2,0.47128994257814477
VA,rec,hh3,0.48239234445137014
VA,rec,hh4,2.54618758838133
VA,rec,hh5,3.271237175197794
VA,agr,hh1,0.253440560100732
VA,agr,hh2,0.4419434114180148
VA,agr,hh3,0.4317908037534765
VA,agr,hh4,1.4698155662070334
VA,agr,hh5,1.5523955569958539
VA,eec,hh1,0.1876631010545059
VA,eec,hh2,0.27007620306256847
VA,eec,hh3,0.2700986966822889
VA,eec,hh4,0.6268987669244923
VA,eec,hh5,0.7804216972403611
VA,pub,hh1,0.2554791084521375
VA,pub,hh2,0.45290849742870604
VA,pub,hh3,0.44485778939393356
VA,pub,hh4,1.6166973306181944
VA,pub,hh5,1.7563124038183917
VA,hou,hh1,4.879186757920247
VA,hou,hh2,8.923376050767821
VA,hou,hh3,7.204344319504902
VA,hou,hh4,20.053606541571934
VA,hou,hh5,15.788150703144915
VA,ins,hh1,0.3552772670956795
VA,ins,hh2,0.8612539173385062
VA,ins,hh3,0.8179123932447199
VA,ins,hh4,3.482489818475686
VA,ins,hh5,3.5442341785160454
VA,tex,hh1,0.17407709206784916
VA,tex,hh2,0.2418246184608682
VA,tex,hh3,0.24182422616601146
VA,tex,hh4,0.4939414022527449
VA,tex,hh5,0.6099854234555819
VA,leg,hh1,0.2004749215287433
VA,leg,hh2,0.3026505837778232
VA,leg,hh3,0.3057028240116793
VA,leg,hh4,0.9597457510382843
VA,leg,hh5,1.3641152198931248
VA,fen,hh1,0.03154268155123657
VA,fen,hh2,0.03318716338437533
VA,fen,hh3,0.03314128595112492
VA,fen,hh4,0.03494911376702943
VA,fen,hh5,0.03508343698470694
VA,uti,hh1,0.49403927409707343
VA,uti,hh2,1.1100414400080554
VA,uti,hh3,0.9026702923545853
VA,uti,hh4,2.7468464360195375
VA,uti,hh5,2.164187921102014
VA,nmp,hh1,0.09584825670893933
VA,nmp,hh2,0.11301656204243014
VA,nmp,hh3,0.11269765505415405
VA,nmp,hh4,0.1416975363244918
VA,nmp,hh5,0.1476840991094958
VA,brd,hh1,0.4100511467967983
VA,brd,hh2,1.079224089267895
VA,brd,hh3,0.9997982716615946
VA,brd,hh4,4.0521957656341545
VA,brd,hh5,3.9647984031690164
VA,bnk,hh1,0.4382019035550448
VA,bnk,hh2,0.9395100885221214
VA,bnk,hh3,0.7740078522860199
VA,bnk,hh4,2.318548304104888
VA,bnk,hh5,1.8291399160739181
VA,ore,hh1,0.030894306732871312
VA,ore,hh2,0.032467426357390694
VA,ore,hh3,0.03242853759561965
VA,ore,hh4,0.034175810417078345
VA,ore,hh5,0.03435722085864738
VA,edu,hh1,0.24344688121165362
VA,edu,hh2,0.49631396545097173
VA,edu,hh3,0.5237804606570713
VA,edu,hh4,3.4880720891695423
VA,edu,hh5,4.75786458038248
VA,ote,hh1,0.13293681519941386
VA,ote,hh2,0.1687896164922124
VA,ote,hh3,0.16772455921363177
VA,ote,hh4,0.24422858087158641
VA,ote,hh5,0.2541833560947125
VA,mch,hh1,0.11866123114007125
VA,mch,hh2,0.1462278829447337
VA,mch,hh3,0.14577187258812707
VA,mch,hh4,0.2014147034806961
VA,mch,hh5,0.21487390868418146
VA,dat,hh1,0.1648809799407662
VA,dat,hh2,0.22422894612575955
VA,dat,hh3,0.2221332575887225
VA,dat,hh4,0.38695139935100537
VA,dat,hh5,0.4072440939051776
VA,amd,hh1,0.3269231911191891
VA,amd,hh2,0.662396403620668
VA,amd,hh3,0.6049762807976726
VA,amd,hh4,2.0276522992256423
VA,amd,hh5,1.8252626831394145
VA,hos,hh1,0.48805066318539236
VA,hos,hh2,1.9312755023007495
VA,hos,hh3,1.9348887485512365
VA,hos,hh4,9.294635444199372
VA,hos,hh5,10.360585536062283
VA,rnt,hh1,0.23800945375837756
VA,rnt,hh2,0.3912013891764543
VA,rnt,hh3,0.3808805105612051
VA,rnt,hh4,1.0995331803695452
VA,rnt,hh5,1.1210133235804178
VA,pla,hh1,0.19372467036238217
VA,pla,hh2,0.28256291434532776
VA,pla,hh3,0.28018535604667716
VA,pla,hh4,0.6249880506738666
VA,pla,hh5,0.6930773000558045
VA,fof,hh1,0.04145951127480631
VA,fof,hh2,0.04435709336909039
VA,fof,hh3,0.04427331180739967
VA,fof,hh4,0.04761961002827767
VA,fof,hh5,0.0478642712586768
VA,fin,hh1,0.3106758066661343
VA,fin,hh2,0.5661746373198384
VA,fin,hh3,0.5011429824081836
VA,fin,hh4,1.3667568404218595
VA,fin,hh5,1.1275973433796618
VA,tsv,hh1,0.1885128842048309
VA,tsv,hh2,0.2719935618207586
VA,tsv,hh3,0.272154999936667
VA,tsv,hh4,0.6416093791020964
VA,tsv,hh5,0.8060769832861224
VA,nrs,hh1,0.25644337789455435
VA,nrs,hh2,0.4717402768828198
VA,nrs,hh3,0.47090042397433995
VA,nrs,hh4,2.018789724142255
VA,nrs,hh5,2.361051843129032
VA,sec,hh1,0.366642087061814
VA,sec,hh2,0.7291817033106345
VA,sec,hh3,0.6220265749213064
VA,sec,hh4,1.8105102950084515
VA,sec,hh5,1.4555921289794835
VA,art,hh1,0.20715971289962398
VA,art,hh2,0.31615749743993815
VA,art,hh3,0.3165256123777697
VA,art,hh4,0.9141212146170514
VA,art,hh5,1.146667846302839
VA,mov,hh1,0.1250326595215247
VA,mov,hh2,0.15614523649242323
VA,mov,hh3,0.15545057439275572
VA,mov,hh4,0.21965191274368634
VA,mov,hh5,0.2313426459137807
VA,fpd,hh1,0.19929098966857334
VA,fpd,hh2,0.29938720443487105
VA,fpd,hh3,0.30218823062621936
VA,fpd,hh4,0.9245107886013897
VA,fpd,hh5,1.308570698758087
VA,pri,hh1,0.044457955612267154
VA,pri,hh2,0.047808783474508905
VA,pri,hh3,0.04771473145744552
VA,pri,hh4,0.05165924199143774
VA,pri,hh5,0.0519733176986436
VA,grd,hh1,0.14932146469436913
VA,grd,hh2,0.19624603579685365
VA,grd,hh3,0.19469448184584517
VA,grd,hh4,0.3085537063325761
VA,grd,hh5,0.3225535924809478
VA,sle,hh1,0.18866415549278343
VA,sle,hh2,0.2707577444320756
VA,sle,hh3,0.2652554089816329
VA,sle,hh4,0.517028510366502
VA,sle,hh5,0.5164966856128508
VA,osv,hh1,0.4670902400201632
VA,osv,hh2,1.600341027491883
VA,osv,hh3,1.559791858886706
VA,osv,hh4,7.147743359694942
VA,osv,hh5,7.669192905653334
VA,trn,hh1,0.007338899556845518
VA,trn,hh2,0.007423797664200483
VA,trn,hh3,0.007421517605054773
VA,trn,hh4,0.007504615362174553
VA,trn,hh5,0.0075104309781573245
VA,fmt,hh1,0.15258234268086618
VA,fmt,hh2,0.20176407526740708
VA,fmt,hh3,0.20102006493949978
VA,fmt,hh4,0.33488333775449663
VA,fmt,hh5,0.3720435630845441
VA,pet,hh1,0.4541989462748377
VA,pet,hh2,1.133257655017172
VA,pet,hh3,0.9926096609792379
VA,pet,hh4,3.5040863029568188
VA,pet,hh5,3.1013049079721218
VA,cep,hh1,0.23229217143336905
VA,cep,hh2,0.38484986570721047
VA,cep,hh3,0.3833552262030222
VA,cep,hh4,1.3325243086369978
VA,cep,hh5,1.5681866310122476
VA,wst,hh1,0.11975660641551575
VA,wst,hh2,0.14773789622385083
VA,wst,hh3,0.14551323087704818
VA,wst,hh4,0.19291730425048398
VA,wst,hh5,0.19114750348363382
VA,mot,hh1,0.3353698531211878
VA,mot,hh2,0.8080777621445183
VA,mot,hh3,0.7852074619175523
VA,mot,hh4,3.598976289104959
VA,mot,hh5,3.8460296311674766
VA,adm,hh1,0.1810256881037427
VA,adm,hh2,0.2559544753388847
VA,adm,hh3,0.25594960962636115
VA,adm,hh4,0.5565694134063592
VA,adm,hh5,0.6899700960211413
VA,soc,hh1,0.22383096641014985
VA,soc,hh2,0.3773389524277932
VA,soc,hh3,0.38533049908762
VA,soc,hh4,1.7730105869964543
VA,soc,hh5,2.4451814030293475
VA,alt,hh1,0.33948913436296996
VA,alt,hh2,0.8697801934234911
VA,alt,hh3,0.8574605537957782
VA,alt,hh4,4.183697902159018
VA,alt,hh5,4.609135327377434
VA,pmt,hh1,0.007332996979447042
VA,pmt,hh2,0.007417730661988506
VA,pmt,hh3,0.0074155121278467245
VA,pmt,hh4,0.00749868673824768
VA,pmt,hh5,0.007505029916098414
VA,trk,hh1,0.0527553914160735
VA,trk,hh2,0.057539023342840584
VA,trk,hh3,0.05742855436525403
VA,trk,hh4,0.06345790229079305
VA,trk,hh5,0.0642562482455747
VA,wtt,hh1,0.08939781593166017
VA,wtt,hh2,0.10422553474877473
VA,wtt,hh3,0.10355918289533814
VA,wtt,hh4,0.1254216491813413
VA,wtt,hh5,0.12611269500265296
VA,wpd,hh1,0.03461629614180499
VA,wpd,hh2,0.03660622886927557
VA,wpd,hh3,0.03655638962478051
VA,wpd,hh4,0.03880578417855456
VA,wpd,hh5,0.039032228473004235
VA,wrh,hh1,0.0015197310858932585
VA,wrh,hh2,0.0015233303730271543
VA,wrh,hh3,0.0015232351643390731
VA,wrh,hh4,0.0015266692840591304
VA,wrh,hh5,0.0015269118033738492
VA,ott,hh1,0.031178551142179354
VA,ott,hh2,0.0327816229520355
VA,ott,hh3,0.03274202425593577
VA,ott,hh4,0.034525354007754916
VA,ott,hh5,0.03471112507527689
VA,che,hh1,0.38368603978699667
VA,che,hh2,1.2175681412230177
VA,che,hh3,1.219341321808433
VA,che,hh4,6.185382037037664
VA,che,hh5,6.9521175032779
VA,air,hh1,0.23266604916436154
VA,air,hh2,0.3776051883237963
VA,air,hh3,0.3695053276148786
VA,air,hh4,1.0616249831345075
VA,air,hh5,1.1079433737438735
VA,mmf,hh1,0.26622906305464056
VA,mmf,hh2,0.5262837674629611
VA,mmf,hh3,0.5307518385686053
VA,mmf,hh4,2.6111349367165873
VA,mmf,hh5,3.130482698582582
VA,otr,hh1,0.07413770204185714
VA,otr,hh2,0.08403091125980973
VA,otr,hh3,0.08369631500235078
VA,otr,hh4,0.09730580390781757
VA,otr,hh5,0.09818734579982048
VA,min,hh1,0.0018043585824752888
VA,min,hh2,0.0018094353577342635
VA,min,hh3,0.0018093006627385156
VA,min,hh4,0.0018141489267152159
VA,min,hh5,0.0018144874378138276
WA,ppd,hh1,0.1348104860379124
WA,ppd,hh2,0.18532483876788192
WA,ppd,hh3,0.20318448213828344
WA,ppd,hh4,0.32110271163760556
WA,ppd,hh5,0.41373065993198943
WA,res,hh1,0.4353891032706088
WA,res,hh2,1.4891411614614618
WA,res,hh3,1.9794198966108643
WA,res,hh4,6.36942765280086
WA,res,hh5,7.039038051920713
WA,amb,hh1,0.32722375336696385
WA,amb,hh2,1.3468724949184985
WA,amb,hh3,2.112176368569943
WA,amb,hh4,8.631457450278553
WA,amb,hh5,12.005431500117135
WA,fbp,hh1,0.6607476487603238
WA,fbp,hh2,2.454632304929013
WA,fbp,hh3,3.1871669669579945
WA,fbp,hh4,9.820407543980627
WA,fbp,hh5,10.84567445416202
WA,rec,hh1,0.19224843152552354
WA,rec,hh2,0.34160156020532195
WA,rec,hh3,0.4370125943873808
WA,rec,hh4,1.884500539911941
WA,rec,hh5,3.368471275721347
WA,agr,hh1,0.20280321087257278
WA,agr,hh2,0.35157026979075
WA,agr,hh3,0.4225907634017337
WA,agr,hh4,1.2360386122893465
WA,agr,hh5,1.6066588946689644
WA,eec,hh1,0.16632960139577593
WA,eec,hh2,0.2537183429312657
WA,eec,hh3,0.29292797861533004
WA,eec,hh4,0.7021128392479901
WA,eec,hh5,1.2491533440769305
WA,pub,hh1,0.19723410315678885
WA,pub,hh2,0.33556940279203473
WA,pub,hh3,0.4017656764880793
WA,pub,hh4,1.1625585103747382
WA,pub,hh5,1.5805418189165714
WA,hou,hh1,3.8249186891392477
WA,hou,hh2,7.268993328240157
WA,hou,hh3,7.875006837556173
WA,hou,hh4,19.000325428835875
WA,hou,hh5,15.806656404425492
WA,ins,hh1,0.2703572887979178
WA,ins,hh2,0.6416498626823031
WA,ins,hh3,0.8647825238855154
WA,ins,hh4,3.1857490947190934
WA,ins,hh5,3.8795231746513714
WA,tex,hh1,0.1396359410150079
WA,tex,hh2,0.19460257000792403
WA,tex,hh3,0.2149538200906143
WA,tex,hh4,0.3599938195750971
WA,tex,hh5,0.5214069984096474
WA,leg,hh1,0.15957678923184862
WA,leg,hh2,0.23820996067619804
WA,leg,hh3,0.2731398410409728
WA,leg,hh4,0.6307191628114179
WA,leg,hh5,1.2437246681627374
WA,fen,hh1,0.030373962924221044
WA,fen,hh2,0.03236023890877018
WA,fen,hh3,0.03282434722176073
WA,fen,hh4,0.034475320567599284
WA,fen,hh5,0.034877519266228334
WA,uti,hh1,0.35418557299378756
WA,uti,hh2,0.8405842522393194
WA,uti,hh3,0.9783387200337123
WA,uti,hh4,2.6376239206406376
WA,uti,hh5,2.20610941487373
WA,nmp,hh1,0.07150895126831094
WA,nmp,hh2,0.08360325843157672
WA,nmp,hh3,0.08690120425610005
WA,nmp,hh4,0.10097315157903217
WA,nmp,hh5,0.1073508271720812
WA,brd,hh1,0.280795904187082
WA,brd,hh2,0.6725126523821542
WA,brd,hh3,0.8900806191844424
WA,brd,hh4,3.110760355320691
WA,brd,hh5,3.5822329031587556
WA,bnk,hh1,0.3279385649137099
WA,bnk,hh2,0.739377450597009
WA,bnk,hh3,0.8579930399340241
WA,bnk,hh4,2.299982425671609
WA,bnk,hh5,1.9217923094486533
WA,ore,hh1,0.028748746686564373
WA,ore,hh2,0.030519737775806636
WA,ore,hh3,0.030934369542719505
WA,ore,hh4,0.032403949439912684
WA,ore,hh5,0.032834554140434284
WA,edu,hh1,0.18447753798809807
WA,edu,hh2,0.34125812761924923
WA,edu,hh3,0.46664472300562043
WA,edu,hh4,2.7116619017011616
WA,edu,hh5,5.338747089585656
WA,ote,hh1,0.10964485553946844
WA,ote,hh2,0.14094833361233491
WA,ote,hh3,0.15062749766193048
WA,ote,hh4,0.20190138471022
WA,ote,hh5,0.2232121763672926
WA,mch,hh1,0.0891858992856164
WA,mch,hh2,0.10881346076419003
WA,mch,hh3,0.1145381383295302
WA,mch,hh4,0.14145247321946197
WA,mch,hh5,0.15556877626172996
WA,dat,hh1,0.13161054022542354
WA,dat,hh2,0.1794110161570036
WA,dat,hh3,0.19544216444305448
WA,dat,hh4,0.2953870271601623
WA,dat,hh5,0.3400952591565596
WA,amd,hh1,0.24666742099137787
WA,amd,hh2,0.48735809231262944
WA,amd,hh3,0.5912960863451993
WA,amd,hh4,1.7337067440630929
WA,amd,hh5,1.7706437424183366
WA,hos,hh1,0.32571195518247914
WA,hos,hh2,1.3299160970619168
WA,hos,hh3,2.0858269608014472
WA,hos,hh4,8.535707115776246
WA,hos,hh5,11.873326621402953
